Timestamp,Hour,Temperature_C,Humidity_pct,Wind_Speed_ms,Cloud_Cover_pct,Solar_Irradiance_Wm2,Solar_MW,Wind_MW,Residential_Load_MW,Commercial_Load_MW,Industrial_Load_MW,Critical_Load_MW
2019-08-09 11:00:00,11,34.27,93.64,7.69,68.28,586.33,0.401189,0.38293,0.923498,0.872823,1.318877,0.403671
2019-08-09 12:00:00,12,33.3,91.18,7.56,68.12,609.54,0.432487,0.236401,0.906534,0.854678,1.320451,0.398849
2019-08-09 13:00:00,13,34.29,92.46,6.64,71.2,573.11,0.380507,0.17794,0.858392,0.896024,1.306913,0.398562
2019-08-09 14:00:00,14,34.42,91.27,6.3,68.17,614.92,0.377656,0.133359,1.117656,0.903174,1.333015,0.412184
2019-08-09 15:00:00,15,32.67,88.8,7.63,63.41,618.07,0.324928,0.367269,1.204077,0.781395,1.215884,0.393099
2019-08-09 16:00:00,16,32.36,90.67,5.93,65.57,648.31,0.235952,0.093403,1.340222,0.700086,1.317003,0.392623
2019-08-09 17:00:00,17,32.46,85.29,7.49,64.87,618.29,0.117291,0.335815,1.658301,0.601933,1.152245,0.402685
2019-08-09 18:00:00,18,35.0,87.84,7.05,69.22,608.97,0.0,0.245948,1.837274,0.446836,1.08973,0.398531
2019-08-09 19:00:00,19,33.27,88.25,6.56,63.76,0.0,0.0,0.166723,1.493181,0.270434,0.805355,0.403741
2019-08-09 20:00:00,20,32.96,90.36,6.21,70.16,0.0,0.0,0.122923,1.449648,0.17741,0.528019,0.401618
2019-08-09 21:00:00,21,35.33,86.53,4.75,63.23,0.0,0.0,0.019815,1.257289,0.087529,0.397072,0.389311
2019-08-09 22:00:00,22,32.38,85.55,5.47,64.21,0.0,0.0,0.055646,1.085487,0.088112,0.254947,0.402278
2019-08-09 23:00:00,23,31.95,85.94,6.57,68.51,0.0,0.0,0.167836,0.863152,0.085881,0.266364,0.405369
2019-08-10 00:00:00,0,31.7,96.11,5.58,50.9,0.0,0.0,0.063745,0.680509,0.086093,0.256821,0.401235
2019-08-10 01:00:00,1,30.62,86.67,6.68,48.17,0.0,0.0,0.183874,0.544633,0.08377,0.257903,0.403005
2019-08-10 02:00:00,2,31.43,95.58,6.13,47.45,0.0,0.0,0.113781,0.512925,0.090126,0.259031,0.396507
2019-08-10 03:00:00,3,32.43,95.15,6.73,48.54,0.0,0.0,0.19221,0.511705,0.08732,0.276022,0.394406
2019-08-10 04:00:00,4,29.62,93.99,6.48,44.75,0.0,0.0,0.156148,0.713991,0.084966,0.379716,0.401512
2019-08-10 05:00:00,5,30.2,90.17,6.1,47.44,0.0,0.0,0.110097,0.846403,0.168547,0.768205,0.395398
2019-08-10 06:00:00,6,29.82,96.14,5.7,48.86,501.72,0.0,0.072795,1.215604,0.342097,1.039902,0.406435
2019-08-10 07:00:00,7,30.42,90.4,6.5,45.72,491.19,0.110709,0.158874,1.34048,0.590287,1.131196,0.403535
2019-08-10 08:00:00,8,32.12,88.73,5.77,44.11,489.57,0.215992,0.078727,1.233285,0.796665,1.232314,0.406401
2019-08-10 09:00:00,9,31.78,90.4,6.36,50.86,430.78,0.253976,0.140222,1.089426,0.889153,1.315519,0.401421
2019-08-10 10:00:00,10,31.49,93.12,7.29,51.48,479.79,0.344602,0.292772,0.973405,0.846174,1.251771,0.403266
2019-08-10 11:00:00,11,32.46,93.7,6.99,44.71,453.1,0.384295,0.234402,0.815545,0.869793,1.304358,0.403992
2019-08-10 12:00:00,12,30.3,89.41,7.74,52.09,435.13,0.358952,0.393869,0.912135,0.88664,1.272101,0.387864
2019-08-10 13:00:00,13,32.3,90.78,7.08,44.22,495.79,0.422201,0.252228,0.835629,0.839976,1.32427,0.403364
2019-08-10 14:00:00,14,31.36,95.79,7.88,49.0,433.22,0.317843,0.431276,1.046263,0.87203,1.303493,0.397746
2019-08-10 15:00:00,15,32.45,92.29,6.37,46.19,417.33,0.142986,0.141361,1.1891,0.778757,1.279005,0.401578
2019-08-10 16:00:00,16,32.13,90.62,7.74,49.89,423.18,0.177898,0.394286,1.398674,0.728889,1.314594,0.398058
2019-08-10 17:00:00,17,29.66,88.29,7.86,47.39,495.89,0.110222,0.425097,1.514728,0.593923,1.134224,0.401907
2019-08-10 18:00:00,18,32.64,91.39,6.46,49.74,459.91,0.0,0.153368,1.773823,0.439138,1.05515,0.393713
2019-08-10 19:00:00,19,29.48,94.87,6.14,44.12,0.0,0.0,0.114844,1.610242,0.24533,0.749714,0.398091
2019-08-10 20:00:00,20,31.86,87.87,5.98,48.05,0.0,0.0,0.098138,1.446833,0.18112,0.509251,0.408827
2019-08-10 21:00:00,21,29.69,86.49,5.67,46.72,0.0,0.0,0.070183,1.173854,0.081273,0.388171,0.404486
2019-08-10 22:00:00,22,29.78,92.72,6.86,44.58,0.0,0.0,0.212995,1.065837,0.088094,0.259932,0.395586
2019-08-10 23:00:00,23,30.18,86.98,5.27,50.79,0.0,0.0,0.043377,0.83618,0.084259,0.259924,0.401719
2019-08-11 00:00:00,0,31.19,83.08,5.72,75.24,0.0,0.0,0.074863,0.728042,0.086046,0.257414,0.393246
2019-08-11 01:00:00,1,29.37,86.38,5.92,73.47,0.0,0.0,0.09226,0.497422,0.085226,0.248934,0.398946
2019-08-11 02:00:00,2,28.77,85.36,5.95,76.66,0.0,0.0,0.095264,0.493079,0.082879,0.245444,0.396167
2019-08-11 03:00:00,3,30.32,83.04,6.39,80.73,0.0,0.0,0.143685,0.488567,0.080208,0.255922,0.399965
2019-08-11 04:00:00,4,31.38,88.02,5.65,72.15,0.0,0.0,0.068554,0.689376,0.088914,0.39163,0.40284
2019-08-11 05:00:00,5,27.91,84.45,6.31,72.41,0.0,0.0,0.133773,0.847609,0.166227,0.739111,0.403316
2019-08-11 06:00:00,6,27.6,91.29,5.85,80.33,496.52,0.0,0.085914,1.078478,0.325612,1.003702,0.398793
2019-08-11 07:00:00,7,29.3,84.0,6.73,73.43,533.7,0.092731,0.192125,1.287759,0.571606,1.137167,0.398152
2019-08-11 08:00:00,8,30.47,90.83,7.06,76.4,546.42,0.177555,0.247396,1.141636,0.786962,1.318261,0.399761
2019-08-11 09:00:00,9,30.67,86.78,6.66,73.47,487.43,0.231287,0.181099,0.97982,0.831822,1.306528,0.393053
2019-08-11 10:00:00,10,28.24,90.18,6.58,81.0,502.77,0.268547,0.170156,0.799553,0.803179,1.241242,0.392847
2019-08-11 11:00:00,11,30.12,86.3,6.93,76.59,477.16,0.298906,0.225625,0.801784,0.821134,1.290352,0.395942
2019-08-11 12:00:00,12,31.04,89.98,8.54,72.05,513.74,0.349967,0.630019,0.880275,0.860825,1.218666,0.398517
2019-08-11 13:00:00,13,30.18,85.43,7.84,73.18,534.62,0.347582,0.419472,0.854862,0.842167,1.253911,0.398424
2019-08-11 14:00:00,14,29.7,87.68,6.75,80.74,508.97,0.272711,0.194909,0.964964,0.802825,1.282389,0.401591
2019-08-11 15:00:00,15,29.1,82.7,8.1,72.16,485.74,0.233712,0.492265,1.13785,0.730559,1.232727,0.400631
2019-08-11 16:00:00,16,29.87,82.71,7.04,71.14,490.81,0.168791,0.243346,1.361385,0.659449,1.248788,0.399459
2019-08-11 17:00:00,17,31.4,86.78,6.93,71.71,550.84,0.097472,0.225475,1.546638,0.600619,1.180724,0.406598
2019-08-11 18:00:00,18,30.56,87.36,7.07,74.86,494.33,0.0,0.249283,1.755739,0.420956,0.985026,0.400484
2019-08-11 19:00:00,19,28.0,82.85,7.5,79.43,0.0,0.0,0.336614,1.476118,0.243825,0.729538,0.39816
2019-08-11 20:00:00,20,30.64,91.62,5.82,79.89,0.0,0.0,0.083384,1.271982,0.17189,0.506073,0.402668
2019-08-11 21:00:00,21,28.8,91.14,6.94,73.14,0.0,0.0,0.226504,1.179011,0.079622,0.386306,0.40534
2019-08-11 22:00:00,22,28.78,92.12,5.94,79.33,0.0,0.0,0.09409,0.976491,0.086334,0.258846,0.396236
2019-08-11 23:00:00,23,29.06,90.83,5.47,76.66,0.0,0.0,0.055772,0.893087,0.082215,0.250473,0.393175
2019-08-12 00:00:00,0,37.21,80.47,8.11,73.48,0.0,0.0,0.493672,0.716315,0.088179,0.264553,0.402703
2019-08-12 01:00:00,1,35.72,81.91,9.49,73.58,0.0,0.0,0.8,0.505621,0.087164,0.252918,0.400008
2019-08-12 02:00:00,2,36.75,79.61,9.34,77.75,0.0,0.0,0.8,0.516336,0.088421,0.265479,0.404116
2019-08-12 03:00:00,3,35.76,75.54,8.68,73.82,0.0,0.0,0.677282,0.553234,0.087526,0.257372,0.396724
2019-08-12 04:00:00,4,37.75,72.46,9.45,76.31,0.0,0.0,0.434033,0.736238,0.090072,0.395757,0.390879
2019-08-12 05:00:00,5,35.27,79.54,8.93,74.51,0.0,0.0,0.774159,0.881815,0.167681,0.779614,0.405907
2019-08-12 06:00:00,6,37.8,79.36,9.55,73.99,416.64,0.0,0.8,1.182305,0.360673,1.073013,0.402119
2019-08-12 07:00:00,7,36.14,72.99,9.47,77.59,415.82,0.069022,0.8,1.380237,0.616069,1.18314,0.399997
2019-08-12 08:00:00,8,35.04,76.57,8.91,72.06,416.41,0.141821,0.765591,1.180331,0.776184,1.310243,0.406031
2019-08-12 09:00:00,9,35.29,72.48,9.07,77.29,403.0,0.18337,0.8,1.031785,0.836642,1.274967,0.40004
2019-08-12 10:00:00,10,35.54,78.71,9.73,74.6,399.85,0.229533,0.8,0.803501,0.83747,1.300213,0.404063
2019-08-12 11:00:00,11,34.29,77.86,9.86,71.41,386.97,0.256369,0.8,0.880633,0.865882,1.265303,0.404493
2019-08-12 12:00:00,12,37.31,74.31,10.41,74.33,455.06,0.302537,0.8,0.872267,0.870525,1.363861,0.403963
2019-08-12 13:00:00,13,35.01,77.67,10.93,77.18,456.4,0.284027,0.8,0.846845,0.850653,1.312807,0.397928
2019-08-12 14:00:00,14,37.1,74.7,10.44,76.82,412.62,0.231158,0.8,1.085595,0.882978,1.309376,0.403659
2019-08-12 15:00:00,15,36.75,72.35,9.41,76.29,389.81,0.179363,0.8,1.217957,0.805889,1.343076,0.401905
2019-08-12 16:00:00,16,35.14,81.85,10.16,75.04,437.98,0.144474,0.8,1.354074,0.679321,1.295385,0.398101
2019-08-12 17:00:00,17,37.23,75.34,10.28,72.31,383.01,0.067348,0.8,1.621447,0.601428,1.176419,0.406288
2019-08-12 18:00:00,18,35.71,78.62,8.86,77.53,367.77,0.0,0.743777,1.684011,0.44908,1.054685,0.401261
2019-08-12 19:00:00,19,34.02,80.3,8.8,72.04,0.0,0.0,0.723975,1.585472,0.257644,0.78897,0.402883
2019-08-12 20:00:00,20,37.76,74.61,8.4,72.29,0.0,0.0,0.584289,1.374724,0.181978,0.548568,0.4019
2019-08-12 21:00:00,21,36.0,82.2,9.16,74.7,0.0,0.0,0.8,1.25307,0.086265,0.383261,0.394648
2019-08-12 22:00:00,22,35.36,78.49,8.88,73.53,0.0,0.0,0.753076,1.043629,0.087186,0.258485,0.39579
2019-08-12 23:00:00,23,34.97,78.44,9.39,73.81,0.0,0.0,0.8,0.911255,0.089732,0.266326,0.399733
2019-08-13 00:00:00,0,32.87,87.07,11.74,78.83,0.0,0.0,0.8,0.669763,0.089306,0.251001,0.39936
2019-08-13 01:00:00,1,35.04,81.54,10.2,74.86,0.0,0.0,0.8,0.540973,0.088634,0.259551,0.398024
2019-08-13 02:00:00,2,32.25,80.85,10.3,75.4,0.0,0.0,0.8,0.523489,0.084219,0.255107,0.398013
2019-08-13 03:00:00,3,32.83,86.77,11.55,72.36,0.0,0.0,0.8,0.504918,0.085818,0.25255,0.402697
2019-08-13 04:00:00,4,32.48,82.37,10.27,78.44,0.0,0.0,0.8,0.717749,0.086221,0.370385,0.399081
2019-08-13 05:00:00,5,35.28,82.14,11.22,77.94,0.0,0.0,0.8,0.885097,0.182695,0.782432,0.402793
2019-08-13 06:00:00,6,34.47,88.64,11.81,77.04,625.44,0.0,0.8,1.297142,0.359322,1.055584,0.392747
2019-08-13 07:00:00,7,31.82,86.03,11.88,80.68,628.74,0.100748,0.8,1.323235,0.610953,1.185924,0.410687
2019-08-13 08:00:00,8,34.24,88.41,11.93,81.46,663.38,0.203483,0.8,1.284861,0.765805,1.326799,0.401304
2019-08-13 09:00:00,9,33.29,87.54,10.92,80.35,598.02,0.262809,0.8,1.058752,0.848411,1.269815,0.403201
2019-08-13 10:00:00,10,33.86,88.34,11.31,78.38,615.58,0.338881,0.8,0.895854,0.89075,1.318831,0.402436
2019-08-13 11:00:00,11,32.37,88.86,12.39,76.18,622.73,0.391904,0.8,0.856038,0.859901,1.298173,0.396636
2019-08-13 12:00:00,12,34.66,85.77,12.91,80.39,648.23,0.402696,0.8,0.934125,0.874726,1.331654,0.404306
2019-08-13 13:00:00,13,34.94,87.33,12.29,73.95,585.67,0.377635,0.8,0.907507,0.884465,1.327195,0.402171
2019-08-13 14:00:00,14,34.67,84.31,11.96,74.11,670.7,0.387101,0.8,1.072695,1.020504,1.278267,0.398341
2019-08-13 15:00:00,15,35.38,87.54,11.88,80.75,667.08,0.291785,0.8,1.275052,0.79558,1.3787,0.400405
2019-08-13 16:00:00,16,33.14,82.67,11.69,80.97,667.52,0.205932,0.8,1.407171,0.682955,1.251235,0.401019
2019-08-13 17:00:00,17,34.59,85.99,12.32,75.43,651.35,0.11074,0.8,1.636089,0.611381,1.169888,0.406724
2019-08-13 18:00:00,18,32.58,82.38,11.16,73.23,591.6,0.0,0.8,1.739485,0.414682,1.026911,0.3943
2019-08-13 19:00:00,19,35.59,84.51,10.91,73.46,0.0,0.0,0.8,1.578797,0.254974,0.798199,0.393649
2019-08-13 20:00:00,20,33.73,83.93,9.96,80.87,0.0,0.0,0.8,1.310943,0.170911,0.541114,0.401117
2019-08-13 21:00:00,21,33.77,87.71,10.85,81.21,0.0,0.0,0.8,1.197491,0.082328,0.387372,0.398023
2019-08-13 22:00:00,22,32.68,83.55,11.33,72.29,0.0,0.0,0.8,0.971871,0.086336,0.256848,0.398947
2019-08-13 23:00:00,23,34.61,85.21,11.72,79.75,0.0,0.0,0.8,0.842073,0.085777,0.257072,0.393602
2019-08-14 00:00:00,0,35.47,91.42,7.73,38.94,0.0,0.0,0.391451,0.701692,0.087116,0.265856,0.396136
2019-08-14 01:00:00,1,32.53,93.2,8.16,41.45,0.0,0.0,0.508114,0.527618,0.087497,0.266029,0.397243
2019-08-14 02:00:00,2,32.62,88.24,7.75,43.79,0.0,0.0,0.396199,0.530902,0.088157,0.26537,0.398785
2019-08-14 03:00:00,3,35.43,88.48,8.04,36.55,0.0,0.0,0.474749,0.505872,0.088958,0.262565,0.393666
2019-08-14 04:00:00,4,33.64,89.33,7.62,36.38,0.0,0.0,0.364366,0.735854,0.091034,0.394153,0.404644
2019-08-14 05:00:00,5,35.55,84.83,8.41,39.66,0.0,0.0,0.584961,0.859176,0.177099,0.809615,0.402783
2019-08-14 06:00:00,6,34.26,87.02,8.16,44.39,711.8,0.0,0.509829,1.205035,0.355,1.024974,0.391931
2019-08-14 07:00:00,7,32.7,90.38,7.36,43.63,742.51,0.170234,0.307725,1.362273,0.620609,1.186209,0.397214
2019-08-14 08:00:00,8,34.78,93.94,9.39,44.18,675.51,0.297855,0.8,1.192972,0.82983,1.368,0.398888
2019-08-14 09:00:00,9,36.28,90.83,9.33,39.28,704.89,0.457165,0.8,1.193976,0.892544,1.338346,0.402732
2019-08-14 10:00:00,10,35.48,89.33,8.67,39.56,699.65,0.554498,0.673375,0.913981,0.874233,1.304098,0.40022
2019-08-14 11:00:00,11,34.43,90.61,9.05,38.77,724.44,0.644376,0.8,0.869636,0.905882,1.284886,0.399709
2019-08-14 12:00:00,12,34.87,94.39,9.75,44.52,692.62,0.609135,0.8,0.894078,0.882498,1.315719,0.407466
2019-08-14 13:00:00,13,32.85,88.82,9.37,45.4,680.93,0.574299,0.8,0.887532,0.865306,1.734624,0.399788
2019-08-14 14:00:00,14,33.62,85.67,8.29,36.31,700.51,0.569376,0.547857,1.061147,0.866373,1.293359,0.393212
2019-08-14 15:00:00,15,33.23,86.6,8.4,43.48,693.93,0.435191,0.582207,1.21157,0.780613,1.292049,0.402007
2019-08-14 16:00:00,16,34.55,91.15,8.36,40.81,722.98,0.327572,0.569759,1.519499,0.720305,1.35961,0.39948
2019-08-14 17:00:00,17,33.73,93.15,9.03,43.56,649.97,0.14911,0.8,1.662918,0.605798,1.163715,0.398834
2019-08-14 18:00:00,18,33.27,89.32,9.44,38.9,733.57,0.0,0.8,1.687207,0.425866,1.05561,0.39685
2019-08-14 19:00:00,19,33.72,91.03,7.52,42.09,0.0,0.0,0.341051,1.648698,0.265506,0.793293,0.405444
2019-08-14 20:00:00,20,34.57,91.7,8.63,41.6,0.0,0.0,0.661138,1.501262,0.177914,0.52559,0.403466
2019-08-14 21:00:00,21,32.64,92.91,8.51,42.7,0.0,0.0,0.620596,1.257504,0.087741,0.395289,0.402809
2019-08-14 22:00:00,22,33.1,91.36,8.51,41.02,0.0,0.0,0.619814,1.062161,0.086216,0.255802,0.40986
2019-08-14 23:00:00,23,35.72,87.78,8.16,39.48,0.0,0.0,0.509911,0.879071,0.087967,0.265098,0.402873
2019-08-15 00:00:00,0,33.28,83.59,10.91,59.33,0.0,0.0,0.8,0.732325,0.084596,0.254273,0.397053
2019-08-15 01:00:00,1,33.02,74.29,10.41,56.94,0.0,0.0,0.8,0.506796,0.083423,0.254491,0.391536
2019-08-15 02:00:00,2,33.67,79.73,9.11,63.36,0.0,0.0,0.8,0.510376,0.083892,0.244304,0.398726
2019-08-15 03:00:00,3,33.0,80.82,9.98,58.08,0.0,0.0,0.8,0.51705,0.08586,0.262436,0.399033
2019-08-15 04:00:00,4,34.08,75.73,10.45,59.48,0.0,0.0,0.8,0.660146,0.081775,0.379173,0.408745
2019-08-15 05:00:00,5,33.4,82.02,9.98,60.58,0.0,0.0,0.8,0.847048,0.165367,0.780511,0.402774
2019-08-15 06:00:00,6,33.58,81.04,9.48,60.59,557.52,0.0,0.8,1.241867,0.345929,1.059598,0.397054
2019-08-15 07:00:00,7,35.75,82.29,10.72,60.87,491.01,0.096805,0.8,1.509524,0.610995,1.167911,0.406652
2019-08-15 08:00:00,8,33.98,76.4,10.03,57.77,537.51,0.210719,0.8,1.215451,0.781075,1.217274,0.399263
2019-08-15 09:00:00,9,32.73,80.34,9.83,54.57,560.07,0.319626,0.8,1.032718,0.873796,1.29066,0.402782
2019-08-15 10:00:00,10,32.68,77.6,11.58,56.84,538.13,0.368509,0.8,0.846511,0.835241,1.303495,0.408112
2019-08-15 11:00:00,11,33.14,81.37,11.74,59.33,505.15,0.377076,0.8,0.816739,0.877679,1.271916,0.404167
2019-08-15 12:00:00,12,35.46,80.14,10.75,63.02,537.37,0.401015,0.8,0.85115,0.870882,1.337364,0.403248
2019-08-15 13:00:00,13,35.14,83.0,10.55,60.51,488.83,0.360894,0.8,0.843303,0.875671,1.305396,0.399199
2019-08-15 14:00:00,14,34.4,78.27,10.76,55.53,542.22,0.375741,0.8,1.057932,0.85704,1.301559,0.403933
2019-08-15 15:00:00,15,35.82,74.27,11.46,57.96,470.82,0.260569,0.8,1.196418,0.796354,1.281354,0.403422
2019-08-15 16:00:00,16,34.3,76.77,10.47,56.25,550.77,0.21893,0.8,1.355149,0.667399,1.274842,0.40074
2019-08-15 17:00:00,17,34.63,79.76,10.38,54.92,485.17,0.101033,0.8,1.559241,0.592449,1.194273,0.401113
2019-08-15 18:00:00,18,32.73,77.31,10.82,61.22,487.99,0.0,0.8,1.622774,0.423409,1.029431,0.404725
2019-08-15 19:00:00,19,34.73,75.56,11.0,59.33,0.0,0.0,0.8,1.454471,0.245937,0.7975,0.396817
2019-08-15 20:00:00,20,32.52,81.32,9.31,54.62,0.0,0.0,0.8,1.399875,0.173495,0.510012,0.397613
2019-08-15 21:00:00,21,34.21,80.49,10.73,58.71,0.0,0.0,0.8,1.121282,0.087355,0.401245,0.397779
2019-08-15 22:00:00,22,35.01,82.91,10.44,63.06,0.0,0.0,0.8,1.081856,0.089529,0.266748,0.391677
2019-08-15 23:00:00,23,32.49,80.99,10.7,56.24,0.0,0.0,0.8,0.911431,0.088164,0.248634,0.401291
2019-08-16 00:00:00,0,35.45,80.89,10.07,70.48,0.0,0.0,0.8,0.679849,0.086566,0.265367,0.395221
2019-08-16 01:00:00,1,33.09,74.87,10.14,77.59,0.0,0.0,0.8,0.509489,0.086538,0.258599,0.399856
2019-08-16 02:00:00,2,33.21,79.47,11.84,77.89,0.0,0.0,0.8,0.50987,0.087358,0.251426,0.401915
2019-08-16 03:00:00,3,32.75,81.37,10.72,72.24,0.0,0.0,0.8,0.528966,0.086387,0.256531,0.395495
2019-08-16 04:00:00,4,34.9,83.39,11.61,71.36,0.0,0.0,0.8,0.701442,0.089253,0.396336,0.398565
2019-08-16 05:00:00,5,31.93,75.55,11.2,76.19,0.0,0.0,0.8,0.917348,0.167122,0.768316,0.403332
2019-08-16 06:00:00,6,32.47,76.09,11.02,72.07,588.23,0.0,0.8,1.192925,0.338194,0.99234,0.402482
2019-08-16 07:00:00,7,34.9,75.84,11.66,68.59,632.93,0.11568,0.8,1.467706,0.597859,1.162912,0.402102
2019-08-16 08:00:00,8,32.44,74.0,10.55,74.84,554.09,0.183178,0.8,1.16772,0.733498,1.236793,0.401312
2019-08-16 09:00:00,9,34.24,80.05,12.45,72.63,627.65,0.300499,0.8,1.04713,0.849058,1.336661,0.402121
2019-08-16 10:00:00,10,33.77,79.58,12.53,71.77,552.17,0.326733,0.8,0.868052,0.861006,1.279974,0.399225
2019-08-16 11:00:00,11,34.12,73.75,11.17,75.5,623.21,0.395144,0.8,0.853325,0.864423,1.227048,0.399732
2019-08-16 12:00:00,12,34.73,80.82,12.25,75.45,573.75,0.376817,0.8,0.881328,0.867083,1.282107,0.397358
2019-08-16 13:00:00,13,31.92,78.62,13.13,76.13,542.74,0.341754,0.8,0.835888,0.855061,1.259457,0.390204
2019-08-16 14:00:00,14,35.5,75.76,11.86,71.38,583.2,0.346493,0.8,1.01613,0.879986,1.327757,0.402575
2019-08-16 15:00:00,15,32.96,81.38,11.79,69.73,622.14,0.307023,0.8,1.29367,0.801083,1.276839,0.403554
2019-08-16 16:00:00,16,32.32,78.36,11.86,70.23,621.97,0.215936,0.8,1.351367,0.691076,1.283435,0.401674
2019-08-16 17:00:00,17,35.48,76.45,12.09,74.88,583.94,0.09988,0.8,1.4921,0.609959,1.188894,0.404428
2019-08-16 18:00:00,18,32.23,77.08,11.52,70.3,584.73,0.0,0.8,1.685521,0.423745,1.005647,0.405693
2019-08-16 19:00:00,19,32.83,81.53,10.41,78.12,0.0,0.0,0.8,1.560035,0.255453,0.780145,0.400433
2019-08-16 20:00:00,20,34.99,76.46,10.47,68.54,0.0,0.0,0.8,1.334573,0.168298,0.505144,0.401522
2019-08-16 21:00:00,21,35.37,73.91,11.7,73.73,0.0,0.0,0.8,1.167447,0.081778,0.390841,0.396499
2019-08-16 22:00:00,22,35.47,76.73,11.33,72.6,0.0,0.0,0.8,1.010404,0.087055,0.254695,0.400914
2019-08-16 23:00:00,23,33.77,83.38,10.89,75.02,0.0,0.0,0.8,0.874563,0.086257,0.258343,0.403008
2019-08-17 00:00:00,0,33.05,80.74,10.7,72.93,0.0,0.0,0.8,0.706891,0.080853,0.255517,0.396992
2019-08-17 01:00:00,1,31.93,80.79,11.25,74.66,0.0,0.0,0.8,0.502368,0.081516,0.258074,0.393965
2019-08-17 02:00:00,2,31.99,78.11,10.43,77.27,0.0,0.0,0.8,0.508249,0.085705,0.252337,0.400952
2019-08-17 03:00:00,3,31.9,81.56,10.16,76.09,0.0,0.0,0.8,0.529482,0.083509,0.253475,0.398125
2019-08-17 04:00:00,4,33.59,78.53,11.6,69.47,0.0,0.0,0.8,0.622115,0.086814,0.386188,0.401619
2019-08-17 05:00:00,5,32.14,82.71,11.31,76.64,0.0,0.0,0.8,0.820945,0.172453,0.75019,0.404639
2019-08-17 06:00:00,6,34.2,75.54,10.32,71.53,529.11,0.0,0.8,1.246312,0.345443,1.016364,0.400151
2019-08-17 07:00:00,7,33.47,78.5,10.41,70.55,563.3,0.100897,0.8,1.358194,0.591591,1.134015,0.400063
2019-08-17 08:00:00,8,33.18,79.62,11.79,71.04,549.77,0.189256,0.8,1.133366,0.759818,1.269566,0.397039
2019-08-17 09:00:00,9,32.08,83.2,11.7,74.4,536.63,0.252072,0.8,0.979856,0.832308,1.292131,0.40163
2019-08-17 10:00:00,10,34.7,82.39,11.08,73.76,585.62,0.339254,0.8,0.859988,0.870377,1.346156,0.403178
2019-08-17 11:00:00,11,33.81,75.23,12.69,75.2,572.58,0.364245,0.8,0.851245,0.830469,1.321631,0.399708
2019-08-17 12:00:00,12,33.77,79.15,11.84,74.38,524.5,0.348511,0.8,0.846569,0.837924,1.299107,0.396137
2019-08-17 13:00:00,13,32.48,83.52,12.43,74.84,528.59,0.337588,0.8,0.878808,0.854146,1.247742,0.395754
2019-08-17 14:00:00,14,34.27,82.71,12.78,71.86,556.57,0.329028,0.8,1.050319,0.890802,1.316006,0.401863
2019-08-17 15:00:00,15,34.8,78.47,11.88,77.26,607.57,0.276572,0.8,1.135288,0.788842,1.281637,0.394763
2019-08-17 16:00:00,16,33.69,83.32,12.69,72.52,563.6,0.191028,0.8,1.407718,0.711961,1.325166,0.399623
2019-08-17 17:00:00,17,32.2,76.5,11.85,71.13,542.26,0.096544,0.8,1.501278,0.593324,1.134326,0.401211
2019-08-17 18:00:00,18,34.29,83.75,11.16,78.02,543.8,0.0,0.8,1.698595,0.435348,1.06046,0.40259
2019-08-17 19:00:00,19,31.75,76.54,11.8,71.07,0.0,0.0,0.8,1.401446,0.262334,0.787787,0.4002
2019-08-17 20:00:00,20,34.08,76.83,10.64,74.01,0.0,0.0,0.8,1.360408,0.170579,0.51235,0.395492
2019-08-17 21:00:00,21,33.25,83.25,9.95,78.03,0.0,0.0,0.8,1.343371,0.084504,0.374132,0.399877
2019-08-17 22:00:00,22,33.92,81.17,10.65,71.31,0.0,0.0,0.8,1.071941,0.089075,0.263349,0.399521
2019-08-17 23:00:00,23,31.51,82.27,10.37,73.41,0.0,0.0,0.8,0.81756,0.080823,0.250118,0.396166
2019-08-18 00:00:00,0,34.78,76.36,8.8,76.71,0.0,0.0,0.724285,0.692332,0.089487,0.25486,0.398804
2019-08-18 01:00:00,1,33.4,82.41,9.36,79.91,0.0,0.0,0.8,0.537466,0.083475,0.265551,0.402757
2019-08-18 02:00:00,2,33.67,78.76,8.68,78.89,0.0,0.0,0.679519,0.503776,0.087804,0.262742,0.394725
2019-08-18 03:00:00,3,32.81,83.26,8.51,74.86,0.0,0.0,0.619979,0.498649,0.087945,0.256459,0.402048
2019-08-18 04:00:00,4,33.22,84.49,8.28,73.74,0.0,0.0,0.54414,0.710236,0.085934,0.402888,0.397141
2019-08-18 05:00:00,5,35.07,81.58,9.53,78.05,0.0,0.0,0.8,0.89912,0.177322,0.780664,0.403385
2019-08-18 06:00:00,6,36.35,78.59,9.82,74.32,749.25,0.0,0.8,1.202921,0.358986,1.034614,0.396154
2019-08-18 07:00:00,7,35.01,77.34,10.45,74.87,785.93,0.134446,0.8,1.479261,0.58378,1.156404,0.402071
2019-08-18 08:00:00,8,34.38,80.42,9.45,76.03,793.21,0.258806,0.8,1.195398,0.780288,1.274628,0.394454
2019-08-18 09:00:00,9,35.69,82.67,10.83,74.31,766.34,0.360339,0.8,1.032056,0.885726,1.300822,0.398129
2019-08-18 10:00:00,10,33.86,79.88,10.0,76.15,831.55,0.469324,0.8,0.825021,0.855366,1.275601,0.405644
2019-08-18 11:00:00,11,32.7,81.35,10.59,72.24,744.14,0.488694,0.8,0.924161,1.012468,1.295041,0.396241
