timestamp,temperature,humidity,wind_speed,cloud_cover,solar_irradiance,residential_load_MW,commercial_load_MW,industrial_load_MW,critical_load_MW,solar_MW,wind_MW
2019-06-11 14:00,33.35,86.32,2.25,65.89,524.26,1.043,0.869,1.303,0.4,0.329,0.0
2019-06-11 15:00,32.17,88.59,2.67,69.36,478.79,1.208,0.777,1.295,0.4,0.237,0.0
2019-06-11 16:00,30.74,91.56,2.87,70.62,492.12,1.37,0.685,1.285,0.4,0.17,0.0
2019-06-11 17:00,33.09,87.15,2.29,70.1,488.04,1.563,0.608,1.172,0.4,0.088,0.0
2019-06-11 18:00,32.76,83.42,2.97,74.07,437.36,1.719,0.43,1.031,0.4,0.0,0.0
2019-06-11 19:00,30.77,88.36,2.34,74.15,0.0,1.533,0.255,0.766,0.4,0.0,0.0
2019-06-11 20:00,33.16,91.55,2.84,66.62,0.0,1.401,0.175,0.525,0.4,0.0,0.0
2019-06-11 21:00,32.26,88.21,0.99,65.65,0.0,1.209,0.086,0.388,0.4,0.0,0.0
2019-06-11 22:00,30.49,89.31,1.53,70.83,0.0,1.021,0.085,0.255,0.4,0.0,0.0
2019-06-11 23:00,33.62,83.55,1.43,66.57,0.0,0.867,0.087,0.26,0.4,0.0,0.0
2019-06-12 00:00,30.74,94.33,2.0,68.64,0.0,0.689,0.086,0.258,0.4,0.0,0.0
2019-06-12 01:00,32.93,89.84,2.39,65.48,0.0,0.523,0.087,0.261,0.4,0.0,0.0
2019-06-12 02:00,32.21,85.85,2.23,70.39,0.0,0.515,0.086,0.258,0.4,0.0,0.0
2019-06-12 03:00,31.47,86.41,1.8,68.11,0.0,0.512,0.085,0.256,0.4,0.0,0.0
2019-06-12 04:00,29.72,87.47,2.29,70.56,0.0,0.673,0.084,0.379,0.4,0.0,0.0
2019-06-12 05:00,30.56,94.58,2.63,70.68,0.0,0.86,0.172,0.774,0.4,0.0,0.0
2019-06-12 06:00,32.05,92.18,3.68,70.33,491.62,1.215,0.347,1.042,0.4,0.0,0.0
2019-06-12 07:00,32.02,88.2,3.25,68.52,568.18,1.378,0.603,1.163,0.4,0.104,0.0
2019-06-12 08:00,31.69,91.98,3.48,67.36,502.51,1.211,0.778,1.297,0.4,0.18,0.0
2019-06-12 09:00,32.27,89.77,2.05,69.67,534.62,1.039,0.866,1.299,0.4,0.264,0.0
2019-06-12 10:00,31.28,86.77,3.44,65.1,540.7,0.853,0.853,1.28,0.4,0.342,0.0
2019-06-12 11:00,32.68,91.21,2.31,67.45,540.91,0.871,0.871,1.307,0.4,0.373,0.0
2019-06-12 12:00,32.95,92.1,1.92,64.43,536.49,0.875,0.875,1.312,0.4,0.395,0.0
2019-06-12 13:00,30.22,94.22,1.97,70.02,503.04,0.857,0.857,1.285,0.4,0.338,0.0
2019-06-12 14:00,31.28,90.08,2.93,66.15,530.59,1.03,0.858,1.288,0.4,0.333,0.0
2019-06-12 15:00,32.33,92.79,1.76,69.51,515.53,1.22,0.784,1.307,0.4,0.255,0.0
2019-06-12 16:00,30.13,91.39,3.11,70.1,573.83,1.362,0.681,1.277,0.4,0.199,0.0
2019-06-12 17:00,32.6,92.09,2.65,64.47,529.99,1.57,0.61,1.177,0.4,0.101,0.0
2019-06-12 18:00,32.24,95.73,3.36,67.02,542.06,1.75,0.438,1.05,0.4,0.0,0.0
2019-06-12 19:00,31.39,93.02,1.82,72.8,0.0,1.555,0.259,0.778,0.4,0.0,0.0
2019-06-12 20:00,31.1,91.16,3.24,68.77,0.0,1.374,0.172,0.515,0.4,0.0,0.0
2019-06-12 21:00,29.4,86.51,2.99,72.01,0.0,1.173,0.084,0.377,0.4,0.0,0.0
2019-06-12 22:00,29.63,85.9,3.34,64.57,0.0,1.006,0.084,0.252,0.4,0.0,0.0
2019-06-12 23:00,30.15,95.58,2.35,72.36,0.0,0.858,0.086,0.257,0.4,0.0,0.0
2019-06-13 00:00,31.69,99.52,1.59,45.51,0.0,0.701,0.088,0.263,0.4,0.0,0.0
2019-06-13 01:00,28.1,95.26,1.17,46.91,0.0,0.505,0.084,0.252,0.4,0.0,0.0
2019-06-13 02:00,29.72,98.75,2.36,46.19,0.0,0.516,0.086,0.258,0.4,0.0,0.0
2019-06-13 03:00,31.65,92.23,1.39,54.27,0.0,0.519,0.086,0.259,0.4,0.0,0.0
2019-06-13 04:00,28.21,96.01,1.36,53.97,0.0,0.675,0.084,0.379,0.4,0.0,0.0
2019-06-13 05:00,28.89,91.67,1.75,47.38,0.0,0.842,0.168,0.758,0.4,0.0,0.0
2019-06-13 06:00,29.42,94.21,1.79,47.02,378.88,1.19,0.34,1.02,0.4,0.0,0.0
2019-06-13 07:00,31.02,91.77,2.32,50.8,444.21,1.374,0.601,1.16,0.4,0.096,0.0
2019-06-13 08:00,31.57,94.15,0.91,50.61,368.35,1.214,0.78,1.301,0.4,0.154,0.0
2019-06-13 09:00,28.88,94.1,2.08,51.03,441.13,1.015,0.846,1.268,0.4,0.26,0.0
2019-06-13 10:00,30.69,95.08,2.31,45.93,362.39,0.862,0.862,1.292,0.4,0.273,0.0
2019-06-13 11:00,30.63,97.84,2.83,49.51,438.4,0.866,0.866,1.298,0.4,0.357,0.0
2019-06-13 12:00,31.83,92.29,1.42,47.53,391.24,0.866,0.866,1.299,0.4,0.336,0.0
2019-06-13 13:00,31.8,93.61,2.14,47.23,377.65,0.868,0.868,1.302,0.4,0.314,0.0
2019-06-13 14:00,28.27,98.63,2.43,44.85,401.4,1.018,0.848,1.272,0.4,0.305,0.0
2019-06-13 15:00,28.23,92.95,2.41,50.76,400.27,1.174,0.755,1.258,0.4,0.236,0.0
2019-06-13 16:00,28.28,99.08,2.42,46.17,443.52,1.358,0.679,1.273,0.4,0.192,0.0
2019-06-13 17:00,30.18,96.35,1.1,50.15,440.52,1.547,0.602,1.16,0.4,0.096,0.0
2019-06-13 18:00,30.76,98.87,0.94,52.24,383.22,1.737,0.434,1.042,0.4,0.0,0.0
2019-06-13 19:00,31.99,91.7,2.88,52.7,0.0,1.56,0.26,0.78,0.4,0.0,0.0
2019-06-13 20:00,28.7,96.42,1.83,51.06,0.0,1.357,0.17,0.509,0.4,0.0,0.0
2019-06-13 21:00,30.7,96.42,1.48,53.57,0.0,1.209,0.086,0.389,0.4,0.0,0.0
2019-06-13 22:00,30.87,89.86,1.47,49.25,0.0,1.026,0.085,0.256,0.4,0.0,0.0
2019-06-13 23:00,28.87,91.21,2.07,52.72,0.0,0.841,0.084,0.252,0.4,0.0,0.0
2019-06-14 00:00,34.62,77.97,3.11,58.08,0.0,0.693,0.087,0.26,0.4,0.0,0.0
2019-06-14 01:00,34.74,79.19,1.54,54.94,0.0,0.521,0.087,0.261,0.4,0.0,0.0
2019-06-14 02:00,34.67,76.79,1.65,51.36,0.0,0.519,0.086,0.259,0.4,0.0,0.0
2019-06-14 03:00,33.53,73.52,3.16,50.07,0.0,0.51,0.085,0.255,0.4,0.0,0.0
2019-06-14 04:00,33.39,72.41,3.22,54.22,0.0,0.678,0.085,0.381,0.4,0.0,0.0
2019-06-14 05:00,33.23,79.44,1.82,54.13,0.0,0.857,0.171,0.771,0.4,0.0,0.0
2019-06-14 06:00,34.11,71.75,1.93,54.18,608.24,1.192,0.341,1.022,0.4,0.0,0.0
2019-06-14 07:00,34.32,77.43,1.56,58.92,682.38,1.38,0.604,1.164,0.4,0.137,0.0
2019-06-14 08:00,34.87,74.94,2.28,53.66,659.11,1.208,0.777,1.294,0.4,0.268,0.0
2019-06-14 09:00,36.59,72.83,1.88,59.33,610.4,1.048,0.873,1.31,0.4,0.334,0.0
2019-06-14 10:00,36.85,73.46,1.49,56.29,688.84,0.876,0.876,1.314,0.4,0.474,0.0
2019-06-14 11:00,33.84,77.98,2.18,50.25,676.86,0.859,0.859,1.289,0.4,0.548,0.0
2019-06-14 12:00,35.99,76.41,2.63,54.73,607.56,0.874,0.874,1.311,0.4,0.49,0.0
2019-06-14 13:00,35.46,73.74,2.2,55.35,639.84,0.866,0.866,1.299,0.4,0.495,0.0
2019-06-14 14:00,34.73,77.13,2.97,57.09,632.42,1.038,0.865,1.298,0.4,0.432,0.0
2019-06-14 15:00,36.08,79.25,2.68,52.32,686.5,1.231,0.791,1.319,0.4,0.4,0.0
2019-06-14 16:00,33.71,71.19,1.56,55.31,604.26,1.356,0.678,1.271,0.4,0.242,0.0
2019-06-14 17:00,34.46,70.5,1.5,59.22,654.47,1.534,0.597,1.151,0.4,0.131,0.0
2019-06-14 18:00,33.65,72.1,2.72,58.04,601.08,1.697,0.424,1.018,0.4,0.0,0.0
2019-06-14 19:00,35.99,74.42,1.89,55.19,0.0,1.568,0.261,0.784,0.4,0.0,0.0
2019-06-14 20:00,35.14,75.68,2.81,52.1,0.0,1.386,0.173,0.52,0.4,0.0,0.0
2019-06-14 21:00,37.01,77.16,1.56,55.78,0.0,1.237,0.088,0.398,0.4,0.0,0.0
2019-06-14 22:00,35.51,78.58,3.13,58.38,0.0,1.049,0.087,0.262,0.4,0.0,0.0
2019-06-14 23:00,33.08,80.07,3.13,59.36,0.0,0.857,0.086,0.257,0.4,0.0,0.0
2019-06-15 00:00,30.57,91.96,1.56,43.84,0.0,0.685,0.086,0.257,0.4,0.0,0.0
2019-06-15 01:00,30.24,90.4,0.67,40.29,0.0,0.51,0.085,0.255,0.4,0.0,0.0
2019-06-15 02:00,31.55,95.39,1.82,41.53,0.0,0.521,0.087,0.261,0.4,0.0,0.0
2019-06-15 03:00,31.54,88.91,1.25,44.26,0.0,0.515,0.086,0.258,0.4,0.0,0.0
2019-06-15 04:00,30.12,94.6,2.08,45.76,0.0,0.685,0.086,0.385,0.4,0.0,0.0
2019-06-15 05:00,28.59,95.95,1.84,45.74,0.0,0.846,0.169,0.762,0.4,0.0,0.0
2019-06-15 06:00,28.07,88.12,1.76,41.73,631.02,1.161,0.332,0.996,0.4,0.0,0.0
2019-06-15 07:00,29.28,86.66,0.73,41.71,699.78,1.339,0.586,1.13,0.4,0.163,0.0
2019-06-15 08:00,30.13,91.33,1.97,46.82,662.83,1.192,0.766,1.277,0.4,0.286,0.0
2019-06-15 09:00,29.12,90.78,1.42,38.84,622.18,1.011,0.842,1.263,0.4,0.405,0.0
2019-06-15 10:00,28.95,94.34,1.4,39.46,665.94,0.847,0.847,1.27,0.4,0.528,0.0
2019-06-15 11:00,30.8,88.32,0.95,42.86,675.81,0.852,0.852,1.278,0.4,0.582,0.0
2019-06-15 12:00,29.05,87.91,2.28,40.55,717.2,0.837,0.837,1.256,0.4,0.651,0.0
2019-06-15 13:00,30.6,90.71,0.78,43.22,640.41,0.854,0.854,1.281,0.4,0.55,0.0
2019-06-15 14:00,30.42,90.43,1.4,41.33,653.69,1.022,0.852,1.278,0.4,0.511,0.0
2019-06-15 15:00,31.69,95.99,2.14,45.44,659.02,1.22,0.784,1.307,0.4,0.407,0.0
2019-06-15 16:00,31.65,93.36,1.7,39.73,664.61,1.387,0.693,1.3,0.4,0.304,0.0
2019-06-15 17:00,30.92,92.29,1.52,43.49,715.5,1.546,0.601,1.16,0.4,0.164,0.0
2019-06-15 18:00,30.05,96.19,0.63,41.89,632.11,1.717,0.429,1.03,0.4,0.0,0.0
2019-06-15 19:00,28.29,96.08,1.95,42.04,0.0,1.519,0.253,0.76,0.4,0.0,0.0
2019-06-15 20:00,28.89,96.08,1.64,48.33,0.0,1.358,0.17,0.509,0.4,0.0,0.0
2019-06-15 21:00,31.22,93.27,0.89,40.85,0.0,1.208,0.086,0.388,0.4,0.0,0.0
2019-06-15 22:00,31.57,87.92,1.63,43.22,0.0,1.029,0.086,0.257,0.4,0.0,0.0
2019-06-15 23:00,29.89,90.13,1.23,39.31,0.0,0.847,0.085,0.254,0.4,0.0,0.0
2019-06-16 00:00,29.29,89.64,0.83,57.81,0.0,0.673,0.084,0.253,0.4,0.0,0.0
2019-06-16 01:00,29.72,84.06,0.55,59.11,0.0,0.502,0.084,0.251,0.4,0.0,0.0
2019-06-16 02:00,27.33,83.53,1.87,55.37,0.0,0.493,0.082,0.246,0.4,0.0,0.0
2019-06-16 03:00,27.36,84.36,0.36,62.45,0.0,0.494,0.082,0.247,0.4,0.0,0.0
2019-06-16 04:00,30.45,83.83,1.78,60.83,0.0,0.673,0.084,0.379,0.4,0.0,0.0
2019-06-16 05:00,30.16,82.46,0.99,57.61,0.0,0.837,0.167,0.753,0.4,0.0,0.0
2019-06-16 06:00,30.56,86.91,1.25,55.14,416.89,1.187,0.339,1.017,0.4,0.0,0.0
2019-06-16 07:00,28.95,82.65,0.85,57.14,443.95,1.325,0.579,1.118,0.4,0.091,0.0
2019-06-16 08:00,27.3,91.8,2.17,59.6,445.59,1.169,0.751,1.252,0.4,0.172,0.0
2019-06-16 09:00,29.71,88.8,0.43,56.9,439.68,1.013,0.844,1.266,0.4,0.246,0.0
2019-06-16 10:00,27.27,85.6,1.64,56.6,451.0,0.825,0.825,1.237,0.4,0.31,0.0
2019-06-16 11:00,28.54,89.06,1.95,62.18,385.54,0.835,0.835,1.252,0.4,0.28,0.0
2019-06-16 12:00,27.26,86.72,1.09,56.4,420.5,0.827,0.827,1.24,0.4,0.334,0.0
2019-06-16 13:00,29.8,88.46,1.94,53.86,457.15,0.844,0.844,1.266,0.4,0.359,0.0
2019-06-16 14:00,28.88,87.09,0.82,62.15,413.32,1.001,0.834,1.252,0.4,0.269,0.0
2019-06-16 15:00,28.27,82.93,2.09,61.77,389.12,1.152,0.741,1.234,0.4,0.208,0.0
2019-06-16 16:00,28.07,83.27,0.91,54.83,413.19,1.315,0.657,1.233,0.4,0.166,0.0
2019-06-16 17:00,26.89,84.77,0.48,58.35,457.66,1.483,0.577,1.112,0.4,0.092,0.0
2019-06-16 18:00,28.52,89.17,1.6,58.38,424.0,1.67,0.417,1.002,0.4,0.0,0.0
2019-06-16 19:00,30.56,90.62,1.83,54.82,0.0,1.536,0.256,0.768,0.4,0.0,0.0
2019-06-16 20:00,29.67,88.14,0.91,61.49,0.0,1.348,0.168,0.505,0.4,0.0,0.0
2019-06-16 21:00,30.21,86.58,1.88,62.93,0.0,1.182,0.084,0.38,0.4,0.0,0.0
2019-06-16 22:00,30.38,89.74,1.7,59.69,0.0,1.021,0.085,0.255,0.4,0.0,0.0
2019-06-16 23:00,28.13,86.56,1.06,55.95,0.0,0.828,0.083,0.248,0.4,0.0,0.0
2019-06-17 00:00,29.7,93.76,0.71,54.99,0.0,0.681,0.085,0.255,0.4,0.0,0.0
2019-06-17 01:00,28.34,87.4,0.11,57.85,0.0,0.498,0.083,0.249,0.4,0.0,0.0
2019-06-17 02:00,26.42,86.62,0.8,54.76,0.0,0.496,0.083,0.248,0.4,0.0,0.0
2019-06-17 03:00,29.62,93.36,0.6,53.27,0.0,0.51,0.085,0.255,0.4,0.0,0.0
2019-06-17 04:00,26.84,84.46,1.31,53.45,0.0,0.659,0.082,0.37,0.4,0.0,0.0
2019-06-17 05:00,27.86,85.24,1.98,48.87,0.0,0.824,0.165,0.742,0.4,0.0,0.0
2019-06-17 06:00,29.43,92.6,0.1,56.45,596.32,1.187,0.339,1.017,0.4,0.0,0.0
2019-06-17 07:00,29.94,91.22,0.51,51.15,620.63,1.359,0.595,1.147,0.4,0.134,0.0
2019-06-17 08:00,27.91,93.98,1.5,57.3,647.33,1.174,0.755,1.258,0.4,0.255,0.0
2019-06-17 09:00,29.11,87.77,1.14,49.3,600.85,1.005,0.837,1.256,0.4,0.359,0.0
2019-06-17 10:00,26.92,86.01,0.8,48.74,600.19,0.826,0.826,1.238,0.4,0.441,0.0
2019-06-17 11:00,28.04,88.47,1.73,50.4,593.84,0.83,0.83,1.245,0.4,0.48,0.0
2019-06-17 12:00,29.56,88.66,0.45,49.23,586.63,0.842,0.842,1.264,0.4,0.496,0.0
2019-06-17 13:00,29.14,93.75,1.29,49.84,593.81,0.847,0.847,1.271,0.4,0.482,0.0
2019-06-17 14:00,28.05,90.71,1.29,48.78,661.74,1.0,0.834,1.25,0.4,0.486,0.0
2019-06-17 15:00,28.36,93.43,0.65,54.48,591.42,1.176,0.756,1.261,0.4,0.338,0.0
2019-06-17 16:00,26.63,86.03,1.25,53.69,574.18,1.321,0.661,1.238,0.4,0.234,0.0
2019-06-17 17:00,26.99,87.27,0.6,53.95,570.37,1.49,0.579,1.117,0.4,0.12,0.0
2019-06-17 18:00,27.81,91.46,1.5,54.11,659.63,1.669,0.417,1.001,0.4,0.0,0.0
2019-06-17 19:00,26.42,91.51,0.93,56.56,0.0,1.502,0.25,0.751,0.4,0.0,0.0
2019-06-17 20:00,27.93,90.92,0.76,51.93,0.0,1.334,0.167,0.5,0.4,0.0,0.0
2019-06-17 21:00,26.62,86.21,0.24,50.79,0.0,1.156,0.083,0.372,0.4,0.0,0.0
2019-06-17 22:00,27.5,90.39,0.25,49.26,0.0,0.999,0.083,0.25,0.4,0.0,0.0
2019-06-17 23:00,27.62,84.47,0.61,55.69,0.0,0.823,0.082,0.247,0.4,0.0,0.0
2019-06-18 00:00,33.38,87.79,2.63,62.45,0.0,0.697,0.087,0.261,0.4,0.0,0.0
2019-06-18 01:00,31.82,83.62,3.37,58.7,0.0,0.511,0.085,0.256,0.4,0.0,0.0
2019-06-18 02:00,32.7,81.35,3.53,63.47,0.0,0.513,0.086,0.257,0.4,0.0,0.0
2019-06-18 03:00,32.75,80.51,2.41,57.95,0.0,0.513,0.085,0.256,0.4,0.0,0.0
2019-06-18 04:00,34.73,86.35,2.67,64.28,0.0,0.704,0.088,0.396,0.4,0.0,0.0
2019-06-18 05:00,33.94,84.4,3.21,57.3,0.0,0.871,0.174,0.783,0.4,0.0,0.0
2019-06-18 06:00,33.22,87.46,2.95,60.31,429.94,1.218,0.348,1.044,0.4,0.0,0.0
2019-06-18 07:00,34.82,81.17,2.18,58.19,430.25,1.396,0.611,1.178,0.4,0.087,0.0
2019-06-18 08:00,31.76,90.21,3.43,59.37,465.85,1.207,0.776,1.294,0.4,0.18,0.0
2019-06-18 09:00,34.66,85.46,3.28,63.92,465.28,1.054,0.878,1.317,0.4,0.243,0.0
2019-06-18 10:00,31.96,87.02,2.16,61.66,419.05,0.859,0.859,1.288,0.4,0.274,0.0
2019-06-18 11:00,33.42,82.32,2.43,56.13,433.82,0.863,0.863,1.295,0.4,0.334,0.0
2019-06-18 12:00,34.9,84.93,1.97,61.17,426.16,0.879,0.879,1.319,0.4,0.324,0.0
2019-06-18 13:00,31.94,87.74,2.58,63.31,417.09,0.86,0.86,1.29,0.4,0.3,0.0
2019-06-18 14:00,31.76,83.32,2.85,57.78,395.7,1.022,0.851,1.277,0.4,0.269,0.0
2019-06-18 15:00,32.81,85.02,1.98,64.8,420.78,1.208,0.776,1.294,0.4,0.218,0.0
2019-06-18 16:00,33.27,86.37,2.63,57.56,394.02,1.389,0.695,1.303,0.4,0.155,0.0
2019-06-18 17:00,35.24,88.76,1.97,56.59,429.31,1.598,0.622,1.199,0.4,0.088,0.0
2019-06-18 18:00,31.75,82.09,2.01,60.59,399.14,1.699,0.425,1.019,0.4,0.0,0.0
2019-06-18 19:00,31.79,83.1,3.42,61.98,0.0,1.532,0.255,0.766,0.4,0.0,0.0
2019-06-18 20:00,33.98,89.62,1.93,57.55,0.0,1.407,0.176,0.528,0.4,0.0,0.0
2019-06-18 21:00,34.01,80.47,3.71,65.66,0.0,1.211,0.086,0.389,0.4,0.0,0.0
2019-06-18 22:00,32.65,84.83,3.36,60.56,0.0,1.033,0.086,0.258,0.4,0.0,0.0
2019-06-18 23:00,34.19,82.18,2.83,56.23,0.0,0.869,0.087,0.261,0.4,0.0,0.0
2019-06-19 00:00,33.12,78.24,2.53,37.7,0.0,0.683,0.085,0.256,0.4,0.0,0.0
2019-06-19 01:00,32.65,71.77,1.95,37.35,0.0,0.504,0.084,0.252,0.4,0.0,0.0
2019-06-19 02:00,31.54,71.71,2.39,45.51,0.0,0.499,0.083,0.249,0.4,0.0,0.0
2019-06-19 03:00,32.22,75.04,1.63,39.61,0.0,0.505,0.084,0.253,0.4,0.0,0.0
2019-06-19 04:00,31.19,75.21,2.17,37.75,0.0,0.667,0.083,0.375,0.4,0.0,0.0
2019-06-19 05:00,32.81,80.83,1.57,43.96,0.0,0.856,0.171,0.77,0.4,0.0,0.0
2019-06-19 06:00,33.02,79.01,2.66,37.56,630.98,1.196,0.342,1.025,0.4,0.0,0.0
2019-06-19 07:00,34.36,78.24,2.63,37.93,696.73,1.382,0.605,1.166,0.4,0.167,0.0
2019-06-19 08:00,33.49,80.51,2.58,37.14,652.72,1.205,0.775,1.291,0.4,0.304,0.0
2019-06-19 09:00,34.94,77.12,1.5,39.5,627.71,1.04,0.867,1.3,0.4,0.406,0.0
2019-06-19 10:00,32.85,75.49,1.36,38.62,632.34,0.848,0.848,1.271,0.4,0.505,0.0
2019-06-19 11:00,32.92,79.78,1.07,36.52,649.0,0.855,0.855,1.282,0.4,0.587,0.0
2019-06-19 12:00,33.6,73.26,1.07,41.61,639.47,0.85,0.85,1.275,0.4,0.576,0.0
2019-06-19 13:00,34.23,78.33,2.43,43.6,645.28,0.863,0.863,1.295,0.4,0.552,0.0
2019-06-19 14:00,33.73,75.86,2.08,45.03,665.95,1.026,0.855,1.283,0.4,0.505,0.0
2019-06-19 15:00,34.81,77.97,1.14,36.18,604.49,1.214,0.78,1.301,0.4,0.402,0.0
2019-06-19 16:00,31.63,75.51,1.95,36.07,667.7,1.341,0.67,1.257,0.4,0.314,0.0
2019-06-19 17:00,31.1,73.82,2.15,40.31,664.38,1.496,0.582,1.122,0.4,0.156,0.0
2019-06-19 18:00,34.36,80.58,2.56,38.91,641.63,1.736,0.434,1.041,0.4,0.0,0.0
2019-06-19 19:00,34.59,78.72,2.14,40.87,0.0,1.56,0.26,0.78,0.4,0.0,0.0
2019-06-19 20:00,33.99,73.9,1.15,42.49,0.0,1.367,0.171,0.512,0.4,0.0,0.0
2019-06-19 21:00,34.61,80.39,0.82,43.38,0.0,1.217,0.087,0.391,0.4,0.0,0.0
2019-06-19 22:00,33.79,74.43,0.98,42.47,0.0,1.024,0.085,0.256,0.4,0.0,0.0
2019-06-19 23:00,34.89,74.67,2.68,43.34,0.0,0.863,0.086,0.259,0.4,0.0,0.0
2019-06-20 00:00,36.12,82.92,2.08,54.92,0.0,0.709,0.089,0.266,0.4,0.0,0.0
2019-06-20 01:00,36.24,79.01,0.29,58.73,0.0,0.528,0.088,0.264,0.4,0.0,0.0
2019-06-20 02:00,33.92,83.49,1.0,54.06,0.0,0.521,0.087,0.261,0.4,0.0,0.0
2019-06-20 03:00,37.34,84.58,1.26,59.61,0.0,0.539,0.09,0.269,0.4,0.0,0.0
2019-06-20 04:00,34.26,77.02,0.71,59.35,0.0,0.689,0.086,0.388,0.4,0.0,0.0
2019-06-20 05:00,35.18,83.82,1.81,56.9,0.0,0.88,0.176,0.792,0.4,0.0,0.0
2019-06-20 06:00,37.67,77.48,0.55,56.92,713.46,1.245,0.356,1.067,0.4,0.0,0.0
2019-06-20 07:00,36.07,84.39,1.1,53.85,790.83,1.42,0.621,1.198,0.4,0.166,0.0
2019-06-20 08:00,37.05,77.87,1.79,52.58,734.24,1.239,0.797,1.328,0.4,0.302,0.0
2019-06-20 09:00,34.28,75.7,0.98,58.21,760.77,1.031,0.859,1.289,0.4,0.42,0.0
2019-06-20 10:00,36.53,77.01,0.26,57.64,736.97,0.879,0.879,1.319,0.4,0.501,0.0
2019-06-20 11:00,34.44,77.93,0.88,61.33,705.42,0.864,0.864,1.296,0.4,0.517,0.0
2019-06-20 12:00,36.47,84.23,1.23,57.87,717.78,0.891,0.891,1.336,0.4,0.562,0.0
2019-06-20 13:00,36.82,80.4,0.52,58.96,736.17,0.887,0.887,1.331,0.4,0.551,0.0
2019-06-20 14:00,34.04,74.91,0.86,56.43,692.9,1.027,0.856,1.284,0.4,0.476,0.0
2019-06-20 15:00,37.55,81.04,1.62,55.84,741.73,1.252,0.805,1.341,0.4,0.419,0.0
2019-06-20 16:00,35.43,76.9,1.46,57.52,770.29,1.393,0.696,1.306,0.4,0.303,0.0
2019-06-20 17:00,34.78,80.32,0.83,61.85,768.82,1.567,0.61,1.176,0.4,0.15,0.0
2019-06-20 18:00,35.81,79.64,1.13,54.09,702.57,1.756,0.439,1.053,0.4,0.0,0.0
2019-06-20 19:00,37.36,82.18,1.85,52.97,0.0,1.61,0.268,0.805,0.4,0.0,0.0
2019-06-20 20:00,36.82,79.98,1.11,56.04,0.0,1.418,0.177,0.532,0.4,0.0,0.0
2019-06-20 21:00,37.4,82.57,1.17,57.15,0.0,1.253,0.09,0.403,0.4,0.0,0.0
2019-06-20 22:00,33.78,83.58,0.8,53.58,0.0,1.042,0.087,0.26,0.4,0.0,0.0
2019-06-20 23:00,35.03,76.52,1.74,56.25,0.0,0.867,0.087,0.26,0.4,0.0,0.0
2019-06-21 00:00,29.78,90.87,1.3,67.5,0.0,0.678,0.085,0.254,0.4,0.0,0.0
2019-06-21 01:00,28.94,94.28,1.2,66.13,0.0,0.508,0.085,0.254,0.4,0.0,0.0
2019-06-21 02:00,32.76,90.13,1.37,74.08,0.0,0.522,0.087,0.261,0.4,0.0,0.0
2019-06-21 03:00,30.14,91.97,0.56,72.78,0.0,0.511,0.085,0.256,0.4,0.0,0.0
2019-06-21 04:00,32.1,91.81,2.06,70.42,0.0,0.694,0.087,0.39,0.4,0.0,0.0
2019-06-21 05:00,30.01,92.43,0.37,72.61,0.0,0.852,0.17,0.767,0.4,0.0,0.0
2019-06-21 06:00,28.94,97.34,1.13,68.32,458.9,1.192,0.34,1.021,0.4,0.0,0.0
2019-06-21 07:00,30.63,97.74,0.25,64.7,477.02,1.385,0.606,1.168,0.4,0.091,0.0
2019-06-21 08:00,30.27,92.31,1.9,67.81,438.15,1.195,0.768,1.281,0.4,0.156,0.0
2019-06-21 09:00,30.93,97.18,1.32,64.82,413.3,1.04,0.867,1.3,0.4,0.214,0.0
2019-06-21 10:00,31.5,91.39,0.88,71.18,488.78,0.862,0.862,1.293,0.4,0.291,0.0
2019-06-21 11:00,29.79,92.58,0.31,67.67,437.46,0.85,0.85,1.276,0.4,0.301,0.0
2019-06-21 12:00,30.66,90.83,1.38,66.92,459.13,0.855,0.855,1.282,0.4,0.33,0.0
2019-06-21 13:00,30.12,97.49,1.94,69.56,465.8,0.861,0.861,1.291,0.4,0.315,0.0
2019-06-21 14:00,31.5,90.97,1.31,72.34,471.31,1.034,0.862,1.292,0.4,0.277,0.0
2019-06-21 15:00,29.21,98.46,0.63,67.02,499.2,1.197,0.77,1.283,0.4,0.253,0.0
2019-06-21 16:00,30.64,92.21,0.79,65.3,496.58,1.371,0.685,1.285,0.4,0.181,0.0
2019-06-21 17:00,31.48,95.57,1.93,70.07,477.3,1.564,0.608,1.173,0.4,0.086,0.0
2019-06-21 18:00,29.0,94.4,1.18,64.84,470.43,1.694,0.424,1.016,0.4,0.0,0.0
2019-06-21 19:00,32.4,89.81,0.78,72.07,0.0,1.56,0.26,0.78,0.4,0.0,0.0
2019-06-21 20:00,31.39,99.0,0.37,71.64,0.0,1.398,0.175,0.524,0.4,0.0,0.0
2019-06-21 21:00,29.83,98.22,1.44,68.67,0.0,1.204,0.086,0.387,0.4,0.0,0.0
2019-06-21 22:00,29.14,90.05,0.88,71.01,0.0,1.009,0.084,0.252,0.4,0.0,0.0
2019-06-21 23:00,31.1,93.35,2.03,73.29,0.0,0.862,0.086,0.259,0.4,0.0,0.0
2019-06-22 00:00,34.87,80.75,2.02,76.26,0.0,0.698,0.087,0.262,0.4,0.0,0.0
2019-06-22 01:00,34.09,86.87,1.86,69.25,0.0,0.525,0.088,0.263,0.4,0.0,0.0
2019-06-22 02:00,32.29,83.95,2.32,75.32,0.0,0.514,0.086,0.257,0.4,0.0,0.0
