timestamp,temperature,humidity,wind_speed,cloud_cover,solar_irradiance,residential_load_MW,commercial_load_MW,industrial_load_MW,critical_load_MW,solar_MW,wind_MW
2019-08-31 13:00,32.39,78.56,5.51,35.82,529.08,0.799,0.845,1.266,0.4,0.481,0.017343
2019-08-31 14:00,32.59,79.35,5.35,35.84,555.99,1.018,0.843,1.292,0.395,0.454,0.014185
2019-08-31 15:00,32.71,77.91,4.04,40.37,563.31,1.188,0.743,1.281,0.401,0.362,0.001235
2019-08-31 16:00,34.71,80.27,4.54,37.34,587.95,1.518,0.709,1.324,0.401,0.274,0.00403
2019-08-31 17:00,34.14,74.65,3.62,41.66,591.96,1.541,0.593,1.163,0.402,0.138,0.000261
2019-08-31 18:00,33.22,74.95,3.25,44.29,554.53,1.729,0.433,1.084,0.401,0.0,1.7e-05
2019-08-31 19:00,34.35,78.34,4.54,38.61,0.0,1.593,0.262,0.774,0.401,0.0,0.003992
2019-08-31 20:00,35.49,74.13,2.78,42.82,0.0,1.337,0.174,0.507,0.4,0.0,0.0
2019-08-31 21:00,33.15,83.58,3.42,37.86,0.0,1.276,0.086,0.365,0.402,0.0,8.2e-05
2019-08-31 22:00,34.94,80.04,3.67,37.97,0.0,1.163,0.088,0.26,0.395,0.0,0.00033
2019-08-31 23:00,33.52,82.12,3.78,45.15,0.0,0.86,0.091,0.259,0.4,0.0,0.000513
2019-09-01 00:00,29.99,94.42,3.46,73.76,0.0,0.712,0.084,0.26,0.397,0.0,0.00011
2019-09-01 01:00,29.43,95.01,3.8,75.36,0.0,0.5,0.084,0.259,0.398,0.0,0.000559
2019-09-01 02:00,30.89,86.76,3.22,78.17,0.0,0.495,0.087,0.265,0.396,0.0,1.1e-05
2019-09-01 03:00,31.16,86.09,4.99,73.43,0.0,0.532,0.083,0.257,0.396,0.0,0.008662
2019-09-01 04:00,32.16,89.48,3.95,82.56,0.0,0.746,0.087,0.394,0.409,0.0,0.000935
2019-09-01 05:00,28.65,91.21,4.83,78.79,0.0,0.776,0.169,0.783,0.401,0.0,0.006737
2019-09-01 06:00,29.08,86.33,4.17,80.59,442.89,1.28,0.329,1.012,0.403,0.0,0.001742
2019-09-01 07:00,31.7,95.79,4.09,73.48,376.51,1.393,0.611,1.201,0.408,0.065,0.001425
2019-09-01 08:00,31.19,88.6,4.53,75.29,366.42,1.184,0.778,1.302,0.404,0.121,0.003904
2019-09-01 09:00,30.47,90.18,5.21,82.31,420.4,1.028,0.836,1.234,0.402,0.181,0.011832
2019-09-01 10:00,29.31,92.62,4.64,73.35,414.9,0.836,0.819,1.277,0.4,0.241,0.004835
2019-09-01 11:00,31.0,90.36,5.72,73.02,387.63,0.816,0.857,1.312,0.397,0.252,0.021984
2019-09-01 12:00,31.51,95.65,6.14,77.03,422.51,0.808,0.873,1.287,0.397,0.273,0.033979
2019-09-01 13:00,30.82,86.34,5.09,78.74,358.72,0.82,0.848,1.283,0.395,0.219,0.01003
2019-09-01 14:00,28.41,93.14,5.48,82.45,393.73,1.023,0.875,1.296,0.396,0.207,0.016719
2019-09-01 15:00,29.48,90.55,5.65,81.5,376.81,1.116,0.748,1.26,0.399,0.163,0.020373
2019-09-01 16:00,31.43,94.14,6.08,76.6,385.1,1.347,0.681,1.303,0.398,0.125,0.031996
2019-09-01 17:00,30.79,86.51,5.68,76.18,365.05,1.582,0.611,1.13,0.402,0.062,0.021025
2019-09-01 18:00,31.03,87.58,4.66,73.57,355.13,1.727,0.433,1.052,0.401,0.0,0.005037
2019-09-01 19:00,29.11,88.85,4.57,80.13,0.0,1.575,0.249,0.753,0.408,0.0,0.004275
2019-09-01 20:00,29.63,89.22,3.66,75.24,0.0,1.352,0.165,0.496,0.396,0.0,0.000322
2019-09-01 21:00,31.37,91.92,4.42,82.51,0.0,1.219,0.084,0.393,0.404,0.0,0.003148
2019-09-01 22:00,29.17,90.09,4.67,76.95,0.0,1.012,0.083,0.242,0.395,0.0,0.005076
2019-09-01 23:00,30.33,92.12,3.94,81.98,0.0,0.815,0.085,0.258,0.399,0.0,0.000918
2019-09-02 00:00,33.16,91.24,3.18,63.74,0.0,0.698,0.088,0.253,0.399,0.0,6e-06
2019-09-02 01:00,31.6,83.56,4.26,62.47,0.0,0.529,0.085,0.256,0.397,0.0,0.002188
2019-09-02 02:00,31.16,88.03,3.59,59.79,0.0,0.522,0.087,0.257,0.4,0.0,0.000231
2019-09-02 03:00,32.87,87.79,2.34,61.22,0.0,0.512,0.085,0.257,0.401,0.0,0.0
2019-09-02 04:00,34.31,92.46,2.44,61.18,0.0,0.708,0.087,0.395,0.393,0.0,0.0
2019-09-02 05:00,33.84,92.54,2.67,59.89,0.0,0.898,0.18,0.807,0.396,0.0,0.0
2019-09-02 06:00,34.36,85.8,3.06,61.31,631.93,1.21,0.36,1.033,0.401,0.0,0.0
2019-09-02 07:00,34.39,88.29,4.4,66.04,623.85,1.518,0.612,1.178,0.392,0.117,0.003001
2019-09-02 08:00,32.44,91.24,4.29,60.82,645.88,1.253,0.794,1.283,0.394,0.246,0.002377
2019-09-02 09:00,33.55,92.2,4.71,66.74,644.83,1.064,0.878,1.297,0.394,0.328,0.005535
2019-09-02 10:00,34.62,84.11,4.24,63.96,655.44,0.884,0.88,1.326,0.399,0.42,0.002091
2019-09-02 11:00,32.48,83.25,4.53,62.28,661.29,0.869,0.86,1.328,0.401,0.48,0.0039
2019-09-02 12:00,31.38,92.44,4.65,67.53,662.1,0.855,0.883,1.306,0.403,0.473,0.004885
2019-09-02 13:00,31.86,87.78,5.6,68.53,686.89,0.816,0.86,1.311,0.399,0.469,0.01922
2019-09-02 14:00,33.83,86.22,5.27,64.96,674.74,1.058,0.872,1.321,0.399,0.428,0.012897
2019-09-02 15:00,32.5,83.72,4.56,66.44,674.24,1.208,0.789,1.298,0.398,0.344,0.004161
2019-09-02 16:00,33.94,88.87,4.68,64.58,618.27,1.431,0.705,1.311,0.404,0.227,0.005174
2019-09-02 17:00,31.64,82.89,4.88,66.81,680.4,1.651,0.6,1.179,0.396,0.127,0.007336
2019-09-02 18:00,33.59,84.36,4.71,65.15,703.19,1.819,0.432,1.056,0.402,0.0,0.005507
2019-09-02 19:00,32.36,85.76,3.63,63.03,0.0,1.548,0.256,0.77,0.395,0.0,0.000276
2019-09-02 20:00,30.91,88.0,2.37,59.24,0.0,1.344,0.173,0.498,0.405,0.0,0.0
2019-09-02 21:00,32.55,92.64,4.02,67.36,0.0,1.343,0.086,0.378,0.394,0.0,0.001153
2019-09-02 22:00,33.4,85.41,3.63,66.7,0.0,1.151,0.089,0.262,0.389,0.0,0.000103
2019-09-02 23:00,31.11,89.74,3.64,67.83,0.0,0.81,0.09,0.25,0.403,0.0,0.000293
2019-09-03 00:00,31.15,81.58,3.71,68.63,0.0,0.693,0.086,0.253,0.402,0.0,0.000399
2019-09-03 01:00,30.52,78.22,4.62,74.66,0.0,0.488,0.081,0.252,0.401,0.0,0.004653
2019-09-03 02:00,33.72,82.83,5.66,71.85,0.0,0.556,0.084,0.263,0.404,0.0,0.020611
2019-09-03 03:00,29.91,87.62,3.96,66.86,0.0,0.489,0.083,0.25,0.395,0.0,0.000967
2019-09-03 04:00,31.21,87.13,5.47,72.84,0.0,0.675,0.088,0.399,0.397,0.0,0.016548
2019-09-03 05:00,32.78,79.39,3.7,74.79,0.0,0.86,0.169,0.755,0.401,0.0,0.000383
2019-09-03 06:00,31.01,84.27,4.52,70.24,667.49,1.103,0.342,1.008,0.399,0.0,0.003873
2019-09-03 07:00,32.86,80.35,4.63,72.56,697.57,1.322,0.606,1.136,0.405,0.122,0.004786
2019-09-03 08:00,33.64,81.74,6.31,70.37,721.21,1.205,0.771,1.286,0.394,0.25,0.039659
2019-09-03 09:00,30.53,84.97,6.0,65.98,716.99,1.033,0.835,1.265,0.4,0.368,0.029499
2019-09-03 10:00,30.05,84.7,6.42,71.76,639.97,0.814,0.831,1.25,0.395,0.379,0.043716
2019-09-03 11:00,29.78,87.73,6.52,67.21,673.42,0.836,0.858,1.252,0.391,0.466,0.047764
2019-09-03 12:00,31.66,87.83,5.78,71.11,734.59,0.888,0.848,1.296,0.399,0.505,0.023497
2019-09-03 13:00,33.1,82.16,5.67,72.67,640.21,0.872,0.836,1.298,0.394,0.419,0.020814
2019-09-03 14:00,33.44,87.16,5.86,74.3,722.66,1.098,0.863,1.258,0.392,0.416,0.025625
2019-09-03 15:00,33.4,82.38,6.33,74.21,659.01,1.176,0.787,1.255,0.4,0.31,0.040388
2019-09-03 16:00,32.85,81.88,5.63,70.39,703.85,1.419,0.666,1.315,0.399,0.244,0.019952
2019-09-03 17:00,30.43,79.07,6.2,74.58,731.54,1.477,0.58,1.127,0.397,0.126,0.03584
2019-09-03 18:00,30.25,87.08,5.69,68.45,653.24,1.811,0.418,1.017,0.395,0.0,0.021388
2019-09-03 19:00,30.15,81.32,4.33,72.96,0.0,1.519,0.255,0.72,0.4,0.0,0.002598
2019-09-03 20:00,31.77,81.25,4.78,74.51,0.0,1.398,0.172,0.513,0.393,0.0,0.006203
2019-09-03 21:00,29.85,82.52,5.09,70.63,0.0,1.168,0.085,0.381,0.407,0.0,0.010039
2019-09-03 22:00,31.32,85.28,4.97,72.57,0.0,1.013,0.084,0.264,0.396,0.0,0.008406
2019-09-03 23:00,32.04,86.74,4.83,66.73,0.0,0.904,0.085,0.262,0.401,0.0,0.006684
2019-09-04 00:00,29.02,71.24,5.83,55.57,0.0,0.636,0.08,0.248,0.406,0.0,0.024907
2019-09-04 01:00,28.95,78.85,3.73,50.78,0.0,0.516,0.081,0.248,0.408,0.0,0.000422
2019-09-04 02:00,29.4,72.22,4.29,56.16,0.0,0.476,0.084,0.255,0.401,0.0,0.00234
2019-09-04 03:00,29.73,80.28,3.74,50.73,0.0,0.544,0.082,0.252,0.397,0.0,0.000442
2019-09-04 04:00,28.85,79.93,5.16,51.89,0.0,0.597,0.081,0.507,0.405,0.0,0.004509
2019-09-04 05:00,31.67,76.43,3.8,55.1,0.0,0.88,0.163,0.747,0.4,0.0,0.000561
2019-09-04 06:00,31.2,74.48,4.12,57.07,793.92,1.223,0.344,0.986,0.399,0.0,0.00153
2019-09-04 07:00,30.93,73.04,4.58,51.36,755.06,1.337,0.584,1.108,0.406,0.162,0.004352
2019-09-04 08:00,29.88,75.4,6.35,58.34,793.76,1.127,0.735,1.279,0.4,0.31,0.041278
2019-09-04 09:00,32.23,70.85,6.08,56.04,734.04,0.947,0.835,1.25,0.393,0.413,0.031957
2019-09-04 10:00,32.26,77.46,5.12,56.37,810.63,0.838,0.827,1.224,0.403,0.558,0.010386
2019-09-04 11:00,29.76,76.83,5.06,59.55,820.28,0.839,0.837,1.25,0.401,0.611,0.00957
2019-09-04 12:00,30.25,78.18,6.01,51.57,781.37,0.767,0.814,1.276,0.404,0.648,0.029977
2019-09-04 13:00,31.57,76.05,6.39,57.16,758.36,0.82,0.817,1.252,0.404,0.578,0.042839
2019-09-04 14:00,29.27,77.05,6.11,59.6,815.28,1.01,0.828,1.225,0.396,0.544,0.033142
2019-09-04 15:00,32.2,71.67,5.93,56.78,806.64,1.136,0.753,1.247,0.397,0.451,0.027711
2019-09-04 16:00,30.59,76.47,5.45,52.31,777.44,1.338,0.67,1.21,0.397,0.32,0.016147
2019-09-04 17:00,30.03,70.66,6.76,59.36,815.85,1.386,0.557,1.101,0.393,0.163,0.058305
2019-09-04 18:00,30.59,71.07,5.01,55.27,807.24,1.563,0.41,0.98,0.399,0.0,0.008926
2019-09-04 19:00,32.52,75.51,5.61,57.63,0.0,1.44,0.25,0.764,0.4,0.0,0.019549
2019-09-04 20:00,28.87,73.93,4.44,55.92,0.0,1.323,0.164,0.498,0.405,0.0,0.003281
2019-09-04 21:00,31.88,73.51,4.47,51.64,0.0,1.179,0.085,0.38,0.402,0.0,0.003509
2019-09-04 22:00,32.47,76.52,4.79,54.38,0.0,1.008,0.084,0.266,0.407,0.0,0.006256
2019-09-04 23:00,30.58,71.86,5.11,51.68,0.0,0.803,0.083,0.251,0.404,0.0,0.010331
2019-09-05 00:00,33.72,94.04,3.33,46.38,0.0,0.738,0.086,0.261,0.404,0.0,3.9e-05
2019-09-05 01:00,35.38,95.28,3.36,43.14,0.0,0.56,0.092,0.268,0.395,0.0,5.3e-05
2019-09-05 02:00,34.23,95.15,2.95,43.97,0.0,0.518,0.089,0.268,0.396,0.0,0.0
2019-09-05 03:00,34.73,95.2,3.1,44.13,0.0,0.503,0.09,0.269,0.404,0.0,1e-06
2019-09-05 04:00,34.71,93.23,3.38,43.58,0.0,0.693,0.089,0.396,0.401,0.0,5.8e-05
2019-09-05 05:00,33.02,91.59,3.11,45.7,0.0,0.905,0.17,0.798,0.4,0.0,1e-06
2019-09-05 06:00,34.19,90.43,2.42,39.37,430.41,1.283,0.353,1.046,0.393,0.0,0.0
2019-09-05 07:00,34.08,94.82,2.86,43.66,406.65,1.471,0.621,1.259,0.398,0.093,0.0
2019-09-05 08:00,34.44,95.68,3.91,43.03,449.59,1.249,0.816,1.318,0.4,0.2,0.000829
2019-09-05 09:00,32.78,90.97,3.72,46.03,464.68,1.04,0.849,1.296,0.397,0.285,0.00041
2019-09-05 10:00,32.69,97.01,4.87,39.14,434.06,0.903,0.902,1.323,0.398,0.345,0.0072
2019-09-05 11:00,34.97,96.24,4.4,38.33,489.7,0.903,0.914,1.34,0.399,0.437,0.002992
2019-09-05 12:00,34.25,90.64,4.15,39.92,410.46,0.839,0.906,1.335,0.411,0.375,0.001667
2019-09-05 13:00,35.29,97.69,5.48,41.24,458.56,0.749,0.924,1.335,0.404,0.4,0.016714
2019-09-05 14:00,35.09,94.04,4.79,46.09,494.34,1.019,0.878,1.371,0.401,0.372,0.006328
2019-09-05 15:00,33.36,98.82,4.69,44.81,429.59,1.213,0.828,1.301,0.398,0.267,0.005333
2019-09-05 16:00,34.8,91.17,5.25,43.32,408.64,1.36,0.721,1.327,0.398,0.181,0.012443
2019-09-05 17:00,34.81,92.99,2.9,41.54,470.39,1.542,0.621,1.186,0.393,0.11,0.0
2019-09-05 18:00,35.72,92.91,3.07,37.85,492.37,1.712,0.455,1.123,0.394,0.0,0.0
2019-09-05 19:00,33.26,93.81,4.34,39.32,0.0,1.556,0.265,0.787,0.392,0.0,0.002647
2019-09-05 20:00,34.1,95.89,2.22,46.06,0.0,1.397,0.177,0.538,0.398,0.0,0.0
2019-09-05 21:00,34.26,99.07,3.04,46.13,0.0,1.269,0.086,0.402,0.401,0.0,0.0
2019-09-05 22:00,33.52,95.92,4.06,45.72,0.0,1.06,0.088,0.262,0.397,0.0,0.001324
2019-09-05 23:00,32.91,94.03,4.05,43.3,0.0,0.835,0.084,0.266,0.401,0.0,0.001279
2019-09-06 00:00,36.08,82.48,5.27,70.97,0.0,0.718,0.088,0.259,0.394,0.0,0.012846
2019-09-06 01:00,35.76,79.28,4.88,78.25,0.0,0.524,0.089,0.268,0.397,0.0,0.007332
2019-09-06 02:00,33.79,79.76,3.66,72.17,0.0,0.493,0.085,0.258,0.395,0.0,0.000316
2019-09-06 03:00,34.32,81.86,4.81,79.94,0.0,0.567,0.087,0.259,0.394,0.0,0.00653
2019-09-06 04:00,35.24,76.6,5.18,72.73,0.0,0.692,0.086,0.396,0.402,0.0,0.011441
2019-09-06 05:00,34.84,79.89,4.96,74.04,0.0,0.88,0.174,0.783,0.402,0.0,0.008325
2019-09-06 06:00,32.84,82.98,5.17,75.14,624.13,1.249,0.338,1.026,0.402,0.0,0.011244
2019-09-06 07:00,32.25,76.6,5.58,70.9,658.42,1.4,0.6,1.576,0.4,0.118,0.018776
2019-09-06 08:00,35.58,75.99,5.56,71.26,578.06,1.228,0.794,1.346,0.401,0.199,0.018328
2019-09-06 09:00,35.28,75.23,4.52,70.83,640.83,0.961,0.86,1.32,0.402,0.313,0.003884
2019-09-06 10:00,34.94,75.77,5.6,75.46,603.59,0.872,0.86,1.3,0.401,0.343,0.019317
2019-09-06 11:00,32.8,80.68,6.58,78.07,641.24,0.851,0.903,1.297,0.4,0.395,0.050216
2019-09-06 12:00,35.16,84.26,4.96,75.1,653.36,0.882,0.875,1.31,0.399,0.431,0.008255
2019-09-06 13:00,34.39,78.09,6.19,78.51,576.7,0.896,0.878,1.26,0.405,0.354,0.035556
2019-09-06 14:00,35.55,83.13,6.79,80.16,561.85,0.998,0.884,1.285,0.402,0.303,0.05969
2019-09-06 15:00,35.21,80.27,6.41,71.41,598.04,1.265,0.799,1.313,0.4,0.29,0.043483
2019-09-06 16:00,35.39,74.78,5.68,79.56,641.5,1.438,0.683,1.257,0.399,0.201,0.021111
2019-09-06 17:00,35.37,82.1,4.81,76.85,579.89,1.557,0.6,1.217,0.405,0.097,0.006464
2019-09-06 18:00,34.05,81.32,5.04,75.37,570.03,1.78,0.445,1.055,0.399,0.0,0.00926
2019-09-06 19:00,33.82,74.57,5.3,73.38,0.0,1.479,0.25,0.773,0.399,0.0,0.013335
2019-09-06 20:00,36.08,75.19,5.56,75.0,0.0,1.474,0.168,0.509,0.405,0.0,0.018446
2019-09-06 21:00,34.99,77.95,4.15,73.77,0.0,1.189,0.085,0.385,0.401,0.0,0.001657
2019-09-06 22:00,34.44,76.81,5.49,77.83,0.0,1.035,0.087,0.263,0.406,0.0,0.01698
2019-09-06 23:00,35.88,75.67,4.46,72.89,0.0,0.85,0.085,0.272,0.402,0.0,0.003414
2019-09-07 00:00,36.97,71.95,5.66,68.63,0.0,0.661,0.086,0.265,0.407,0.0,0.020584
2019-09-07 01:00,34.02,78.03,5.05,66.27,0.0,0.556,0.086,0.252,0.401,0.0,0.009422
2019-09-07 02:00,34.93,73.21,5.73,73.96,0.0,0.508,0.087,0.261,0.406,0.0,0.022416
2019-09-07 03:00,33.63,69.26,5.26,65.67,0.0,0.524,0.086,0.251,0.391,0.0,0.012675
2019-09-07 04:00,36.3,75.93,3.79,70.82,0.0,0.722,0.088,0.395,0.406,0.0,0.000534
2019-09-07 05:00,36.24,76.65,4.42,72.99,0.0,0.862,0.173,0.812,0.406,0.0,0.003122
2019-09-07 06:00,34.35,76.74,5.66,67.79,472.31,1.187,0.351,1.03,0.403,0.0,0.020558
2019-09-07 07:00,36.37,74.0,4.79,65.41,504.51,1.436,0.614,1.191,0.401,0.095,0.00627
2019-09-07 08:00,34.35,75.77,5.84,74.97,496.25,1.168,0.784,1.347,0.408,0.164,0.025182
2019-09-07 09:00,33.87,76.15,5.37,70.53,503.26,0.997,0.826,1.295,0.409,0.246,0.014669
2019-09-07 10:00,37.03,77.38,6.06,65.91,433.95,0.883,0.886,1.327,0.403,0.273,0.031408
2019-09-07 11:00,34.62,71.82,5.7,69.68,432.34,0.848,0.868,1.262,0.399,0.292,0.021708
2019-09-07 12:00,36.11,78.37,5.7,73.66,445.78,0.859,0.858,1.318,0.404,0.299,0.021496
2019-09-07 13:00,36.66,68.72,6.2,72.62,520.82,0.915,0.886,1.302,0.407,0.341,0.035903
2019-09-07 14:00,35.42,71.87,5.43,68.93,470.24,0.985,0.876,1.259,0.41,0.287,0.015666
2019-09-07 15:00,37.07,76.01,6.05,74.96,522.37,1.294,0.793,1.345,0.398,0.244,0.031212
2019-09-07 16:00,37.04,77.18,5.99,67.43,518.41,1.371,0.711,1.328,0.401,0.185,0.029194
2019-09-07 17:00,35.21,71.34,5.88,72.73,490.04,1.501,0.587,1.147,0.395,0.086,0.026345
2019-09-07 18:00,34.54,71.1,6.07,65.56,435.27,1.769,0.428,1.022,0.396,0.0,0.031783
2019-09-07 19:00,35.57,73.09,5.17,74.1,0.0,1.563,0.254,0.789,0.4,0.0,0.011204
2019-09-07 20:00,36.99,69.15,4.47,74.05,0.0,1.424,0.172,0.505,0.404,0.0,0.003473
2019-09-07 21:00,33.67,71.55,3.94,70.27,0.0,1.189,0.084,0.391,0.401,0.0,0.000918
2019-09-07 22:00,35.23,75.59,4.5,66.71,0.0,1.042,0.088,0.26,0.399,0.0,0.003717
2019-09-07 23:00,37.24,76.97,5.72,68.0,0.0,0.907,0.086,0.271,0.399,0.0,0.022088
2019-09-08 00:00,33.67,94.9,3.82,61.07,0.0,0.744,0.085,0.263,0.402,0.0,0.000609
2019-09-08 01:00,36.93,91.52,4.59,61.25,0.0,0.526,0.089,0.27,0.399,0.0,0.004416
2019-09-08 02:00,35.36,95.33,4.67,66.69,0.0,0.521,0.093,0.266,0.398,0.0,0.005067
2019-09-08 03:00,35.67,94.11,3.86,69.05,0.0,0.547,0.091,0.278,0.401,0.0,0.000688
2019-09-08 04:00,37.09,90.62,3.89,64.08,0.0,0.665,0.091,0.4,0.406,0.0,0.000782
2019-09-08 05:00,35.84,96.08,4.09,62.77,0.0,0.9,0.177,0.827,0.407,0.0,0.001434
2019-09-08 06:00,33.53,89.98,2.95,65.4,591.1,1.173,0.348,1.073,0.404,0.0,0.0
2019-09-08 07:00,35.11,87.28,4.32,64.5,652.15,1.402,0.633,1.162,0.4,0.124,0.002509
2019-09-08 08:00,35.41,89.67,4.07,63.31,649.52,1.295,0.806,1.345,0.399,0.242,0.00136
2019-09-08 09:00,36.06,88.84,4.15,63.28,622.8,1.082,0.936,1.382,0.398,0.328,0.001673
2019-09-08 10:00,37.02,95.95,3.91,68.35,668.42,0.922,0.923,1.357,0.409,0.41,0.000822
2019-09-08 11:00,36.44,88.64,3.87,67.37,625.36,0.877,0.897,1.354,0.396,0.432,0.000729
2019-09-08 12:00,36.69,94.87,4.5,65.01,603.78,0.878,0.924,1.374,0.402,0.442,0.003721
2019-09-08 13:00,37.02,94.13,4.5,64.37,609.91,0.931,0.925,1.36,0.397,0.434,0.003689
2019-09-08 14:00,34.9,90.34,6.03,65.83,644.51,1.063,0.88,1.356,0.4,0.405,0.030452
2019-09-08 15:00,36.95,94.2,4.63,63.63,626.7,1.289,0.823,1.359,0.393,0.329,0.004762
2019-09-08 16:00,34.8,90.25,5.22,63.82,637.49,1.51,0.708,1.325,0.402,0.236,0.012061
2019-09-08 17:00,36.11,89.99,5.58,61.72,626.66,1.711,0.657,1.193,0.399,0.035,0.018875
2019-09-08 18:00,36.38,91.44,5.12,62.74,599.02,1.854,0.455,1.071,0.397,0.0,0.010389
2019-09-08 19:00,35.78,90.34,3.69,65.64,0.0,1.722,0.264,0.809,0.397,0.0,0.000366
2019-09-08 20:00,34.03,88.09,3.63,66.29,0.0,1.393,0.175,0.531,0.401,0.0,0.00027
2019-09-08 21:00,34.46,95.71,4.13,70.3,0.0,1.306,0.089,0.396,0.398,0.0,0.001577
2019-09-08 22:00,33.78,95.27,4.42,60.91,0.0,1.119,0.088,0.268,0.397,0.0,0.003161
2019-09-08 23:00,36.4,92.14,3.86,69.39,0.0,0.91,0.091,0.274,0.399,0.0,0.000692
2019-09-09 00:00,33.67,82.04,3.3,52.75,0.0,0.634,0.085,0.254,0.397,0.0,3e-05
2019-09-09 01:00,31.66,81.56,4.22,53.57,0.0,0.517,0.087,0.248,0.398,0.0,0.002011
2019-09-09 02:00,30.66,81.07,3.39,55.51,0.0,0.499,0.084,0.247,0.403,0.0,6.3e-05
2019-09-09 03:00,32.69,89.8,2.44,52.25,0.0,0.504,0.085,0.265,0.404,0.0,0.0
2019-09-09 04:00,32.81,88.75,4.26,58.18,0.0,0.657,0.087,0.381,0.4,0.0,0.002212
2019-09-09 05:00,32.26,87.21,2.48,49.66,0.0,0.842,0.174,0.775,0.398,0.0,0.0
2019-09-09 06:00,32.94,81.63,4.01,55.42,536.39,1.121,0.345,1.034,0.402,0.0,0.001135
2019-09-09 07:00,33.42,89.3,2.73,49.17,609.59,1.362,0.584,1.224,0.402,0.133,0.0
2019-09-09 08:00,29.88,81.78,4.24,50.3,574.32,1.097,0.757,1.262,0.401,0.241,0.002113
2019-09-09 09:00,30.34,88.99,5.44,50.97,616.85,1.032,0.852,1.315,0.403,0.363,0.015844
2019-09-09 10:00,32.83,86.11,4.01,50.66,611.54,0.881,0.842,1.285,0.395,0.442,0.001123
2019-09-09 11:00,30.2,85.83,3.96,56.6,572.68,0.83,0.85,1.276,0.397,0.438,0.00097
2019-09-09 12:00,30.19,87.82,5.53,58.06,577.25,0.885,0.875,1.286,0.394,0.451,0.017732
2019-09-09 13:00,31.61,87.44,3.91,56.3,598.02,0.862,0.867,1.263,0.397,0.459,0.000814
2019-09-09 14:00,32.23,80.99,5.17,52.14,620.82,1.017,0.845,1.305,0.4,0.443,0.011194
2019-09-09 15:00,32.37,82.3,4.11,58.29,618.88,1.149,0.756,1.272,0.396,0.341,0.001502
2019-09-09 16:00,31.05,89.79,4.97,56.02,617.43,1.319,0.703,1.316,0.396,0.246,0.008396
2019-09-09 17:00,29.91,87.71,3.64,51.69,587.31,1.524,0.579,1.1,0.402,0.126,0.000284
2019-09-09 18:00,30.1,83.57,3.43,49.87,600.47,1.689,0.436,0.956,0.4,0.0,8.5e-05
2019-09-09 19:00,30.51,84.16,3.49,48.59,0.0,1.519,0.26,0.748,0.396,0.0,0.000132
2019-09-09 20:00,32.04,86.64,2.56,56.81,0.0,1.386,0.174,0.491,0.4,0.0,0.0
2019-09-09 21:00,31.03,82.52,2.88,54.98,0.0,1.157,0.083,0.382,0.403,0.0,0.0
2019-09-09 22:00,31.76,89.83,4.02,53.28,0.0,1.025,0.085,0.257,0.406,0.0,0.001153
2019-09-09 23:00,33.01,89.25,4.32,50.62,0.0,0.874,0.088,0.261,0.399,0.0,0.002513
2019-09-10 00:00,32.26,96.19,3.18,45.44,0.0,0.688,0.089,0.267,0.392,0.0,6e-06
2019-09-10 01:00,33.9,96.18,3.27,50.66,0.0,0.571,0.09,0.255,0.397,0.0,2.1e-05
2019-09-10 02:00,34.36,96.91,5.1,49.3,0.0,0.531,0.088,0.27,0.399,0.0,0.01014
2019-09-10 03:00,34.97,95.61,4.19,42.06,0.0,0.514,0.091,0.266,0.399,0.0,0.001863
2019-09-10 04:00,33.53,93.39,4.2,45.35,0.0,0.794,0.087,0.396,0.404,0.0,0.001877
2019-09-10 05:00,34.22,87.47,4.85,43.06,0.0,0.884,0.177,0.771,0.4,0.0,0.006989
2019-09-10 06:00,32.86,95.42,4.27,43.7,548.46,1.267,0.349,1.042,0.399,0.0,0.002262
2019-09-10 07:00,33.3,88.79,3.66,45.27,477.68,1.428,0.637,1.188,0.398,0.108,0.00032
2019-09-10 08:00,31.24,97.0,4.41,41.47,482.52,1.191,0.781,1.318,0.409,0.217,0.003101
2019-09-10 09:00,32.68,91.3,5.19,45.41,571.93,1.122,0.9,1.32,0.405,0.353,0.011467
2019-09-10 10:00,32.48,92.81,5.03,43.54,482.49,0.84,0.87,1.283,0.402,0.37,0.009128
2019-09-10 11:00,33.67,91.55,5.03,48.23,527.96,0.898,0.889,1.335,0.4,0.435,0.009124
2019-09-10 12:00,34.86,96.17,6.53,41.62,561.55,0.956,0.886,1.315,0.404,0.506,0.048071
2019-09-10 13:00,34.32,88.49,6.3,44.28,541.8,0.877,0.874,1.313,0.403,0.461,0.039535
2019-09-10 14:00,34.66,91.41,5.0,44.37,499.66,1.071,0.887,1.351,0.407,0.381,0.008714
2019-09-10 15:00,31.56,95.75,5.87,45.08,542.73,1.287,0.783,1.293,0.399,0.336,0.025992
2019-09-10 16:00,32.36,88.63,4.94,42.27,525.55,1.396,0.679,1.314,0.401,0.235,0.007976
2019-09-10 17:00,34.26,93.26,5.43,46.5,544.82,1.578,0.614,1.189,0.399,0.122,0.015767
2019-09-10 18:00,34.8,88.62,5.11,50.07,480.62,1.798,0.438,1.071,0.407,0.0,0.010255
2019-09-10 19:00,34.08,87.82,5.24,45.47,0.0,1.483,0.266,0.801,0.4,0.0,0.012385
2019-09-10 20:00,31.2,89.64,4.57,49.54,0.0,1.378,0.179,0.518,0.397,0.0,0.004254
