timestamp,voltage,current,power_factor,active_power_kw,reactive_power_kvar,kwh_15min
2025-01-28T00:00:00Z,228.11,3.76,0.9798,0.84,0.17,0.21
2025-01-28T00:15:00Z,231.74,4.38,0.9694,0.98,0.25,0.25
2025-01-28T00:30:00Z,230.77,4.19,0.9635,0.93,0.26,0.23
2025-01-28T00:45:00Z,233.41,5.43,0.9509,1.21,0.39,0.3
2025-01-28T01:00:00Z,231.18,3.6,0.9768,0.81,0.18,0.2
2025-01-28T01:15:00Z,228.18,4.65,0.9778,1.04,0.22,0.26
2025-01-28T01:30:00Z,227.77,4.5,0.9738,1.0,0.23,0.25
2025-01-28T01:45:00Z,233.54,3.55,0.9867,0.82,0.14,0.2
2025-01-28T02:00:00Z,229.07,3.87,0.9802,0.87,0.18,0.22
2025-01-28T02:15:00Z,233.41,5.86,0.9689,1.32,0.34,0.33
2025-01-28T02:30:00Z,230.22,4.26,0.9855,0.97,0.17,0.24
2025-01-28T02:45:00Z,228.05,3.48,0.9706,0.77,0.19,0.19
2025-01-28T03:00:00Z,231.34,3.7,0.9614,0.82,0.24,0.21
2025-01-28T03:15:00Z,231.56,4.46,0.9692,1.0,0.25,0.25
2025-01-28T03:30:00Z,231.83,5.31,0.9594,1.18,0.35,0.3
2025-01-28T03:45:00Z,234.12,4.48,0.9819,1.03,0.2,0.26
2025-01-28T04:00:00Z,231.01,4.45,0.9757,1.0,0.23,0.25
2025-01-28T04:15:00Z,231.59,3.87,0.9573,0.86,0.26,0.21
2025-01-28T04:30:00Z,227.52,4.88,0.9512,1.06,0.34,0.26
2025-01-28T04:45:00Z,225.46,5.13,0.9772,1.13,0.25,0.28
2025-01-28T05:00:00Z,225.64,3.01,0.9954,0.68,0.07,0.17
2025-01-28T05:15:00Z,233.65,4.75,0.9661,1.07,0.29,0.27
2025-01-28T05:30:00Z,227.38,6.19,0.9732,1.37,0.32,0.34
2025-01-28T05:45:00Z,234.13,7.88,0.9757,1.8,0.4,0.45
2025-01-28T06:00:00Z,227.6,21.85,0.9611,4.78,1.37,1.2
2025-01-28T06:15:00Z,227.25,7.55,0.989,1.7,0.25,0.42
2025-01-28T06:30:00Z,232.85,8.67,0.9537,1.92,0.61,0.48
2025-01-28T06:45:00Z,233.02,9.94,0.9847,2.28,0.4,0.57
2025-01-28T07:00:00Z,228.47,9.84,0.964,2.17,0.6,0.54
2025-01-28T07:15:00Z,223.81,17.64,0.9723,3.84,0.92,0.96
2025-01-28T07:30:00Z,225.59,22.0,0.9563,5.0,1.53,1.25
2025-01-28T07:45:00Z,228.68,9.32,0.9596,2.05,0.6,0.51
2025-01-28T08:00:00Z,231.5,10.68,0.9817,2.43,0.47,0.61
2025-01-28T08:15:00Z,229.33,22.0,0.9577,5.0,1.5,1.25
2025-01-28T08:30:00Z,224.86,22.0,0.95,5.0,1.64,1.25
2025-01-28T08:45:00Z,224.79,22.0,0.95,4.87,1.6,1.22
2025-01-28T09:00:00Z,229.74,9.47,0.9679,2.1,0.55,0.53
2025-01-28T09:15:00Z,230.44,9.01,0.9851,2.05,0.36,0.51
2025-01-28T09:30:00Z,157.82,22.0,0.9785,3.72,0.79,0.93
2025-01-28T09:45:00Z,229.45,6.35,0.9606,1.4,0.4,0.35
2025-01-28T10:00:00Z,227.57,5.94,0.978,1.32,0.28,0.33
2025-01-28T10:15:00Z,230.39,5.11,0.9815,1.16,0.23,0.29
2025-01-28T10:30:00Z,233.99,4.22,0.9814,0.97,0.19,0.24
2025-01-28T10:45:00Z,228.96,2.61,0.9809,0.59,0.12,0.15
2025-01-28T11:00:00Z,229.22,3.98,0.9656,0.88,0.24,0.22
2025-01-28T11:15:00Z,232.62,1.46,0.9807,0.33,0.07,0.08
2025-01-28T11:30:00Z,230.15,4.74,0.9538,1.04,0.33,0.26
2025-01-28T11:45:00Z,228.08,1.93,0.9792,0.43,0.09,0.11
2025-01-28T12:00:00Z,229.32,2.9,0.9776,0.65,0.14,0.16
2025-01-28T12:15:00Z,230.03,10.41,0.9526,2.28,0.73,0.57
2025-01-28T12:30:00Z,226.09,3.06,0.9844,0.68,0.12,0.17
2025-01-28T12:45:00Z,227.58,2.03,0.9701,0.45,0.11,0.11
2025-01-28T13:00:00Z,227.85,10.79,0.9734,2.39,0.56,0.6
2025-01-28T13:15:00Z,226.69,12.12,0.9735,2.68,0.63,0.67
2025-01-28T13:30:00Z,226.69,15.08,0.9599,3.28,0.96,0.82
2025-01-28T13:45:00Z,234.53,5.64,0.9808,1.3,0.26,0.32
2025-01-28T14:00:00Z,229.95,12.49,0.9641,2.77,0.76,0.69
2025-01-28T14:15:00Z,224.51,18.01,0.9773,3.95,0.86,0.99
2025-01-28T14:30:00Z,232.25,2.48,0.9952,0.57,0.06,0.14
2025-01-28T14:45:00Z,233.31,3.16,0.9941,0.73,0.08,0.18
2025-01-28T15:00:00Z,226.19,3.93,0.9808,0.87,0.17,0.22
2025-01-28T15:15:00Z,232.13,3.47,0.9924,0.8,0.1,0.2
2025-01-28T15:30:00Z,232.29,3.37,0.9993,0.78,0.03,0.2
2025-01-28T15:45:00Z,228.06,5.39,0.9517,1.17,0.38,0.29
2025-01-28T16:00:00Z,234.49,3.25,0.9741,0.74,0.17,0.19
2025-01-28T16:15:00Z,233.31,3.44,0.985,0.79,0.14,0.2
2025-01-28T16:30:00Z,228.84,4.91,0.9614,1.08,0.31,0.27
2025-01-28T16:45:00Z,227.15,4.41,0.9849,0.99,0.17,0.25
2025-01-28T17:00:00Z,231.92,4.4,0.9825,1.0,0.19,0.25
2025-01-28T17:15:00Z,231.39,6.28,0.9618,1.4,0.4,0.35
2025-01-28T17:30:00Z,119.42,22.0,0.9578,3.13,0.94,0.78
2025-01-28T17:45:00Z,228.58,8.64,0.9549,1.88,0.59,0.47
2025-01-28T18:00:00Z,224.58,21.58,0.9518,4.61,1.49,1.15
2025-01-28T18:15:00Z,221.72,22.0,0.95,5.0,1.64,1.25
2025-01-28T18:30:00Z,228.9,12.45,0.9719,2.77,0.67,0.69
2025-01-28T18:45:00Z,228.56,12.5,0.95,2.71,0.89,0.68
2025-01-28T19:00:00Z,232.78,15.22,0.9686,3.43,0.88,0.86
2025-01-28T19:15:00Z,225.41,17.61,0.95,3.77,1.24,0.94
2025-01-28T19:30:00Z,228.95,16.05,0.95,3.49,1.15,0.87
2025-01-28T19:45:00Z,230.11,15.73,0.95,3.44,1.13,0.86
2025-01-28T20:00:00Z,226.03,16.94,0.9513,3.64,1.18,0.91
2025-01-28T20:15:00Z,227.28,16.82,0.9568,3.66,1.11,0.91
2025-01-28T20:30:00Z,232.0,17.04,0.9529,3.77,1.2,0.94
2025-01-28T20:45:00Z,227.38,17.05,0.9662,3.75,1.0,0.94
2025-01-28T21:00:00Z,227.76,22.0,0.9641,5.0,1.38,1.25
2025-01-28T21:15:00Z,222.0,22.0,0.95,5.0,1.64,1.25
2025-01-28T21:30:00Z,228.35,15.31,0.95,3.32,1.09,0.83
2025-01-28T21:45:00Z,231.97,14.75,0.9588,3.28,0.97,0.82
2025-01-28T22:00:00Z,228.63,15.48,0.95,3.36,1.11,0.84
2025-01-28T22:15:00Z,232.51,13.69,0.9696,3.09,0.78,0.77
2025-01-28T22:30:00Z,230.56,16.71,0.95,3.66,1.2,0.91
2025-01-28T22:45:00Z,234.11,12.9,0.9636,2.91,0.81,0.73
2025-01-28T23:00:00Z,228.93,12.23,0.9773,2.74,0.59,0.68
2025-01-28T23:15:00Z,225.98,8.69,0.9761,1.92,0.43,0.48
2025-01-28T23:30:00Z,228.68,5.15,0.9688,1.14,0.29,0.29
2025-01-28T23:45:00Z,233.82,3.36,0.9873,0.77,0.12,0.19
2025-01-29T00:00:00Z,229.12,4.67,0.966,1.03,0.28,0.26
2025-01-29T00:15:00Z,231.42,4.42,0.9707,0.99,0.25,0.25
2025-01-29T00:30:00Z,229.77,3.44,0.9841,0.78,0.14,0.19
2025-01-29T00:45:00Z,234.32,3.7,0.9587,0.83,0.25,0.21
2025-01-29T01:00:00Z,231.41,4.7,0.9572,1.04,0.31,0.26
2025-01-29T01:15:00Z,229.25,5.06,0.9737,1.13,0.26,0.28
2025-01-29T01:30:00Z,225.51,4.71,0.9626,1.02,0.29,0.26
2025-01-29T01:45:00Z,230.55,4.3,0.9711,0.96,0.24,0.24
2025-01-29T02:00:00Z,232.39,4.1,0.9618,0.92,0.26,0.23
2025-01-29T02:15:00Z,229.44,4.07,0.9673,0.9,0.24,0.23
2025-01-29T02:30:00Z,231.95,4.48,0.9628,1.0,0.28,0.25
2025-01-29T02:45:00Z,233.6,4.22,0.977,0.96,0.21,0.24
2025-01-29T03:00:00Z,225.72,5.08,0.9671,1.11,0.29,0.28
2025-01-29T03:15:00Z,229.34,3.77,0.9865,0.85,0.14,0.21
2025-01-29T03:30:00Z,234.4,3.41,0.9719,0.78,0.19,0.19
2025-01-29T03:45:00Z,231.52,4.09,0.9799,0.93,0.19,0.23
2025-01-29T04:00:00Z,228.63,4.49,0.9577,0.98,0.3,0.25
2025-01-29T04:15:00Z,228.66,5.58,0.9693,1.24,0.31,0.31
2025-01-29T04:30:00Z,232.75,4.72,0.9554,1.05,0.32,0.26
2025-01-29T04:45:00Z,233.69,3.86,0.9897,0.89,0.13,0.22
2025-01-29T05:00:00Z,229.76,1.78,0.9929,0.41,0.05,0.1
2025-01-29T05:15:00Z,232.57,5.89,0.9633,1.32,0.37,0.33
2025-01-29T05:30:00Z,225.94,7.61,0.9795,1.68,0.35,0.42
2025-01-29T05:45:00Z,227.32,6.69,0.9766,1.49,0.33,0.37
2025-01-29T06:00:00Z,233.52,5.18,0.9544,1.15,0.36,0.29
2025-01-29T06:15:00Z,230.21,5.87,0.9785,1.32,0.28,0.33
2025-01-29T06:30:00Z,232.34,8.83,0.9867,2.02,0.33,0.51
2025-01-29T06:45:00Z,227.72,9.83,0.9547,2.14,0.67,0.53
2025-01-29T07:00:00Z,232.96,10.51,0.9623,2.36,0.67,0.59
2025-01-29T07:15:00Z,221.75,22.0,0.977,5.0,1.09,1.25
2025-01-29T07:30:00Z,229.03,12.48,0.9564,2.73,0.83,0.68
2025-01-29T07:45:00Z,229.55,12.96,0.95,2.83,0.93,0.71
2025-01-29T08:00:00Z,228.11,11.54,0.9626,2.53,0.71,0.63
2025-01-29T08:15:00Z,233.89,9.4,0.9591,2.11,0.62,0.53
2025-01-29T08:30:00Z,229.36,22.0,0.95,5.0,1.64,1.25
2025-01-29T08:45:00Z,232.26,8.82,0.9677,1.98,0.52,0.5
2025-01-29T09:00:00Z,222.63,22.0,0.9724,5.0,1.2,1.25
2025-01-29T09:15:00Z,226.45,22.0,0.95,5.0,1.64,1.25
2025-01-29T09:30:00Z,226.74,7.95,0.9638,1.74,0.48,0.43
2025-01-29T09:45:00Z,229.29,6.49,0.9638,1.44,0.4,0.36
2025-01-29T10:00:00Z,230.71,5.6,0.9631,1.24,0.35,0.31
2025-01-29T10:15:00Z,228.43,4.92,0.9658,1.08,0.29,0.27
2025-01-29T10:30:00Z,233.92,4.22,0.9806,0.97,0.19,0.24
2025-01-29T10:45:00Z,227.12,3.27,0.9926,0.74,0.09,0.18
2025-01-29T11:00:00Z,231.08,12.94,0.95,2.84,0.93,0.71
2025-01-29T11:15:00Z,230.5,2.5,0.9711,0.56,0.14,0.14
2025-01-29T11:30:00Z,232.98,2.43,0.9848,0.56,0.1,0.14
2025-01-29T11:45:00Z,229.27,1.58,0.9708,0.35,0.09,0.09
2025-01-29T12:00:00Z,232.46,2.76,0.9896,0.63,0.09,0.16
2025-01-29T12:15:00Z,226.71,5.95,0.9597,1.29,0.38,0.32
2025-01-29T12:30:00Z,233.59,14.96,0.9618,3.36,0.96,0.84
2025-01-29T12:45:00Z,231.37,13.48,0.95,2.96,0.97,0.74
2025-01-29T13:00:00Z,234.38,2.18,0.9978,0.51,0.03,0.13
2025-01-29T13:15:00Z,230.82,1.9,0.9977,0.44,0.03,0.11
2025-01-29T13:30:00Z,231.26,9.58,0.975,2.16,0.49,0.54
2025-01-29T13:45:00Z,229.49,1.88,0.9903,0.43,0.06,0.11
2025-01-29T14:00:00Z,230.27,5.19,0.986,1.18,0.2,0.29
2025-01-29T14:15:00Z,230.05,10.56,0.9604,2.33,0.68,0.58
2025-01-29T14:30:00Z,228.1,2.98,0.9762,0.66,0.15,0.17
2025-01-29T14:45:00Z,230.39,9.18,0.9882,2.09,0.32,0.52
2025-01-29T15:00:00Z,233.33,3.74,0.9662,0.84,0.22,0.21
2025-01-29T15:15:00Z,226.07,5.52,0.9765,1.22,0.27,0.3
2025-01-29T15:30:00Z,230.35,5.63,0.9812,1.27,0.25,0.32
2025-01-29T15:45:00Z,227.19,2.52,0.9771,0.56,0.12,0.14
2025-01-29T16:00:00Z,230.22,2.78,0.9798,0.63,0.13,0.16
2025-01-29T16:15:00Z,228.75,5.11,0.9744,1.14,0.26,0.28
2025-01-29T16:30:00Z,160.98,7.79,0.9825,1.23,0.23,0.31
2025-01-29T16:45:00Z,226.35,4.47,0.9673,0.98,0.26,0.24
2025-01-29T17:00:00Z,225.54,4.0,0.9519,0.86,0.28,0.21
2025-01-29T17:15:00Z,227.62,6.08,0.9846,1.36,0.24,0.34
2025-01-29T17:30:00Z,226.36,6.38,0.9707,1.4,0.35,0.35
2025-01-29T17:45:00Z,227.65,16.92,0.95,3.66,1.2,0.91
2025-01-29T18:00:00Z,232.01,9.98,0.9762,2.26,0.5,0.56
2025-01-29T18:15:00Z,230.34,13.77,0.9758,3.09,0.69,0.77
2025-01-29T18:30:00Z,232.48,13.52,0.9631,3.03,0.85,0.76
2025-01-29T18:45:00Z,233.45,13.03,0.9597,2.92,0.86,0.73
2025-01-29T19:00:00Z,230.09,16.41,0.9628,3.63,1.02,0.91
2025-01-29T19:15:00Z,229.82,14.66,0.95,3.2,1.05,0.8
2025-01-29T19:30:00Z,224.95,16.49,0.9753,3.62,0.82,0.9
2025-01-29T19:45:00Z,221.16,22.0,0.95,5.0,1.64,1.25
2025-01-29T20:00:00Z,227.66,16.89,0.95,3.65,1.2,0.91
2025-01-29T20:15:00Z,226.39,15.03,0.9507,3.23,1.06,0.81
2025-01-29T20:30:00Z,221.35,22.0,0.952,5.0,1.61,1.25
2025-01-29T20:45:00Z,228.53,22.0,0.9683,5.0,1.29,1.25
2025-01-29T21:00:00Z,226.69,17.27,0.9567,3.74,1.14,0.94
2025-01-29T21:15:00Z,233.63,14.59,0.9619,3.28,0.93,0.82
2025-01-29T21:30:00Z,230.13,20.04,0.95,4.38,1.44,1.1
2025-01-29T21:45:00Z,225.32,17.96,0.95,3.84,1.26,0.96
2025-01-29T22:00:00Z,232.44,15.1,0.95,3.33,1.1,0.83
2025-01-29T22:15:00Z,229.84,14.87,0.9599,3.28,0.96,0.82
2025-01-29T22:30:00Z,228.67,14.16,0.9682,3.13,0.81,0.78
2025-01-29T22:45:00Z,227.24,12.18,0.9571,2.65,0.8,0.66
2025-01-29T23:00:00Z,230.61,12.03,0.95,2.63,0.87,0.66
2025-01-29T23:15:00Z,230.45,9.29,0.9778,2.09,0.45,0.52
2025-01-29T23:30:00Z,228.94,4.91,0.9842,1.11,0.2,0.28
2025-01-29T23:45:00Z,230.72,4.48,0.9897,1.02,0.15,0.26
2025-01-30T00:00:00Z,230.22,4.37,0.9624,0.97,0.27,0.24
2025-01-30T00:15:00Z,230.88,4.84,0.9651,1.08,0.29,0.27
2025-01-30T00:30:00Z,228.69,3.72,0.956,0.81,0.25,0.2
2025-01-30T00:45:00Z,226.8,5.2,0.9763,1.15,0.26,0.29
2025-01-30T01:00:00Z,233.59,4.98,0.9615,1.12,0.32,0.28
2025-01-30T01:15:00Z,232.44,5.01,0.951,1.11,0.36,0.28
2025-01-30T01:30:00Z,226.12,3.93,0.9803,0.87,0.18,0.22
2025-01-30T01:45:00Z,231.3,5.57,0.9884,1.27,0.2,0.32
2025-01-30T02:00:00Z,227.56,4.55,0.9697,1.0,0.25,0.25
2025-01-30T02:15:00Z,233.66,5.03,0.9612,1.13,0.32,0.28
2025-01-30T02:30:00Z,233.64,4.35,0.9762,0.99,0.22,0.25
2025-01-30T02:45:00Z,227.6,4.91,0.9878,1.1,0.17,0.28
2025-01-30T03:00:00Z,230.83,4.2,0.9572,0.93,0.28,0.23
2025-01-30T03:15:00Z,225.78,3.87,0.9847,0.86,0.15,0.22
2025-01-30T03:30:00Z,232.99,4.25,0.9867,0.98,0.16,0.24
2025-01-30T03:45:00Z,230.08,4.25,0.9642,0.94,0.26,0.24
2025-01-30T04:00:00Z,234.21,4.4,0.9508,0.98,0.32,0.25
2025-01-30T04:15:00Z,234.11,4.57,0.9734,1.04,0.24,0.26
2025-01-30T04:30:00Z,229.99,4.39,0.9865,1.0,0.17,0.25
2025-01-30T04:45:00Z,229.73,4.46,0.9888,1.01,0.15,0.25
2025-01-30T05:00:00Z,232.32,2.76,0.9813,0.63,0.12,0.16
2025-01-30T05:15:00Z,228.27,4.9,0.9564,1.07,0.33,0.27
2025-01-30T05:30:00Z,233.12,4.56,0.9707,1.03,0.26,0.26
2025-01-30T05:45:00Z,227.39,9.23,0.9562,2.01,0.61,0.5
2025-01-30T06:00:00Z,232.88,4.66,0.9723,1.05,0.25,0.26
2025-01-30T06:15:00Z,227.69,7.39,0.9665,1.63,0.43,0.41
2025-01-30T06:30:00Z,231.18,8.48,0.9758,1.91,0.43,0.48
2025-01-30T06:45:00Z,232.71,8.09,0.9516,1.79,0.58,0.45
2025-01-30T07:00:00Z,228.72,11.83,0.9717,2.63,0.64,0.66
2025-01-30T07:15:00Z,231.98,9.54,0.9675,2.14,0.56,0.54
2025-01-30T07:30:00Z,226.34,14.24,0.9609,3.1,0.89,0.77
2025-01-30T07:45:00Z,232.1,13.32,0.9721,3.01,0.73,0.75
2025-01-30T08:00:00Z,228.89,10.89,0.9687,2.42,0.62,0.6
2025-01-30T08:15:00Z,115.65,22.0,0.9677,5.0,1.3,1.25
2025-01-30T08:30:00Z,228.88,14.33,0.9686,3.18,0.82,0.79
2025-01-30T08:45:00Z,226.25,22.0,0.95,5.0,1.64,1.25
2025-01-30T09:00:00Z,233.42,9.93,0.9867,2.29,0.38,0.57
2025-01-30T09:15:00Z,227.07,8.6,0.9568,1.87,0.57,0.47
2025-01-30T09:30:00Z,232.16,9.22,0.9636,2.06,0.57,0.52
2025-01-30T09:45:00Z,225.06,19.05,0.95,4.07,1.34,1.02
2025-01-30T10:00:00Z,228.37,6.29,0.9773,1.4,0.3,0.35
2025-01-30T10:15:00Z,227.54,5.62,0.982,1.25,0.24,0.31
2025-01-30T10:30:00Z,231.14,3.93,0.963,0.87,0.24,0.22
2025-01-30T10:45:00Z,228.54,3.48,0.9734,0.77,0.18,0.19
2025-01-30T11:00:00Z,226.55,1.75,0.9803,0.39,0.08,0.1
2025-01-30T11:15:00Z,232.47,2.63,0.9848,0.6,0.11,0.15
2025-01-30T11:30:00Z,232.37,3.01,0.9974,0.7,0.05,0.17
2025-01-30T11:45:00Z,231.34,1.79,0.9912,0.41,0.05,0.1
2025-01-30T12:00:00Z,226.12,3.29,0.9784,0.73,0.15,0.18
2025-01-30T12:15:00Z,233.85,2.22,0.984,0.51,0.09,0.13
2025-01-30T12:30:00Z,233.69,2.55,0.997,0.59,0.05,0.15
2025-01-30T12:45:00Z,229.6,2.05,0.9704,0.46,0.11,0.11
2025-01-30T13:00:00Z,231.46,1.89,0.9851,0.43,0.08,0.11
2025-01-30T13:15:00Z,228.18,3.51,0.994,0.8,0.09,0.2
2025-01-30T13:30:00Z,229.58,1.77,0.9857,0.4,0.07,0.1
2025-01-30T13:45:00Z,233.26,3.64,0.9566,0.81,0.25,0.2
2025-01-30T14:00:00Z,225.46,7.35,0.9579,1.59,0.48,0.4
2025-01-30T14:15:00Z,227.05,3.46,0.999,0.79,0.03,0.2
2025-01-30T14:30:00Z,230.72,2.88,0.981,0.65,0.13,0.16
2025-01-30T14:45:00Z,232.98,1.8,0.9814,0.41,0.08,0.1
2025-01-30T15:00:00Z,232.72,3.52,0.9793,0.8,0.17,0.2
2025-01-30T15:15:00Z,230.18,2.59,0.9979,0.59,0.04,0.15
2025-01-30T15:30:00Z,161.52,4.06,0.9855,0.65,0.11,0.16
2025-01-30T15:45:00Z,230.15,2.36,0.9945,0.54,0.06,0.14
2025-01-30T16:00:00Z,225.99,2.44,0.97,0.54,0.13,0.13
2025-01-30T16:15:00Z,232.15,2.53,0.9996,0.59,0.02,0.15
2025-01-30T16:30:00Z,230.29,4.67,0.9811,1.05,0.21,0.26
2025-01-30T16:45:00Z,232.2,4.74,0.9761,1.07,0.24,0.27
2025-01-30T17:00:00Z,229.84,5.5,0.9701,1.23,0.31,0.31
2025-01-30T17:15:00Z,227.37,6.48,0.9762,1.44,0.32,0.36
2025-01-30T17:30:00Z,234.38,7.53,0.9618,1.7,0.48,0.42
2025-01-30T17:45:00Z,226.23,6.38,0.9884,1.43,0.22,0.36
2025-01-30T18:00:00Z,234.31,7.87,0.9833,1.81,0.34,0.45
2025-01-30T18:15:00Z,226.87,14.77,0.9775,3.27,0.71,0.82
2025-01-30T18:30:00Z,223.4,22.0,0.9599,5.0,1.46,1.25
2025-01-30T18:45:00Z,229.59,22.0,0.976,5.0,1.12,1.25
2025-01-30T19:00:00Z,223.1,22.0,0.958,5.0,1.5,1.25
2025-01-30T19:15:00Z,224.22,21.58,0.95,4.6,1.51,1.15
2025-01-30T19:30:00Z,225.05,22.0,0.9765,5.0,1.1,1.25
2025-01-30T19:45:00Z,225.77,16.21,0.975,3.57,0.81,0.89
2025-01-30T20:00:00Z,221.27,22.0,0.9769,5.0,1.09,1.25
2025-01-30T20:15:00Z,227.9,14.29,0.9692,3.16,0.8,0.79
2025-01-30T20:30:00Z,225.28,22.0,0.9629,5.0,1.4,1.25
2025-01-30T20:45:00Z,226.32,16.08,0.95,3.46,1.14,0.86
2025-01-30T21:00:00Z,222.38,21.11,0.95,4.46,1.47,1.11
2025-01-30T21:15:00Z,223.3,22.0,0.9689,5.0,1.28,1.25
2025-01-30T21:30:00Z,229.98,16.06,0.9563,3.53,1.08,0.88
2025-01-30T21:45:00Z,229.02,14.66,0.974,3.27,0.76,0.82
2025-01-30T22:00:00Z,227.43,16.44,0.9509,3.56,1.16,0.89
2025-01-30T22:15:00Z,229.35,16.93,0.95,3.69,1.21,0.92
2025-01-30T22:30:00Z,231.52,12.18,0.9729,2.74,0.65,0.69
2025-01-30T22:45:00Z,233.84,11.9,0.95,2.64,0.87,0.66
2025-01-30T23:00:00Z,227.87,10.5,0.9645,2.31,0.63,0.58
2025-01-30T23:15:00Z,232.5,7.81,0.9621,1.75,0.5,0.44
2025-01-30T23:30:00Z,234.12,5.98,0.9775,1.37,0.29,0.34
2025-01-30T23:45:00Z,229.62,3.94,0.9591,0.87,0.26,0.22
2025-01-31T00:00:00Z,230.26,4.9,0.9798,1.11,0.23,0.28
2025-01-31T00:15:00Z,230.09,3.44,0.9807,0.78,0.15,0.19
2025-01-31T00:30:00Z,228.62,5.28,0.9805,1.18,0.24,0.3
2025-01-31T00:45:00Z,232.77,4.92,0.9544,1.09,0.34,0.27
2025-01-31T01:00:00Z,228.95,5.39,0.9603,1.18,0.34,0.3
2025-01-31T01:15:00Z,228.89,4.26,0.9505,0.93,0.3,0.23
2025-01-31T01:30:00Z,231.01,4.12,0.9557,0.91,0.28,0.23
2025-01-31T01:45:00Z,227.19,4.37,0.9507,0.94,0.31,0.24
2025-01-31T02:00:00Z,230.19,4.93,0.9675,1.1,0.29,0.27
2025-01-31T02:15:00Z,232.52,3.31,0.9762,0.75,0.17,0.19
2025-01-31T02:30:00Z,225.61,5.3,0.9608,1.15,0.33,0.29
2025-01-31T02:45:00Z,228.98,5.39,0.9589,1.18,0.35,0.3
2025-01-31T03:00:00Z,225.42,4.48,0.9788,0.99,0.21,0.25
2025-01-31T03:15:00Z,232.21,3.96,0.9844,0.9,0.16,0.23
2025-01-31T03:30:00Z,225.52,4.39,0.9571,0.95,0.29,0.24
2025-01-31T03:45:00Z,234.56,5.29,0.95,1.18,0.39,0.29
2025-01-31T04:00:00Z,232.25,3.5,0.9885,0.8,0.12,0.2
2025-01-31T04:15:00Z,233.75,4.54,0.973,1.03,0.25,0.26
2025-01-31T04:30:00Z,233.88,4.04,0.9539,0.9,0.28,0.23
2025-01-31T04:45:00Z,225.81,5.02,0.9898,1.12,0.16,0.28
2025-01-31T05:00:00Z,231.97,4.01,0.9672,0.9,0.24,0.22
2025-01-31T05:15:00Z,234.0,6.19,0.9609,1.39,0.4,0.35
2025-01-31T05:30:00Z,226.08,6.52,0.9579,1.41,0.42,0.35
2025-01-31T05:45:00Z,228.27,8.14,0.963,1.79,0.5,0.45
2025-01-31T06:00:00Z,231.06,5.72,0.9604,1.27,0.37,0.32
2025-01-31T06:15:00Z,221.09,22.0,0.9709,5.0,1.23,1.25
2025-01-31T06:30:00Z,234.56,8.0,0.981,1.84,0.36,0.46
2025-01-31T06:45:00Z,233.72,9.65,0.9872,2.23,0.36,0.56
2025-01-31T07:00:00Z,228.76,12.36,0.9719,2.75,0.67,0.69
2025-01-31T07:15:00Z,227.57,12.85,0.9532,2.79,0.88,0.7
2025-01-31T07:30:00Z,230.41,13.05,0.95,2.86,0.94,0.71
2025-01-31T07:45:00Z,234.34,13.41,0.9616,3.02,0.86,0.76
2025-01-31T08:00:00Z,232.93,10.88,0.9543,2.42,0.76,0.6
2025-01-31T08:15:00Z,226.47,11.83,0.9662,2.59,0.69,0.65
2025-01-31T08:30:00Z,234.31,8.95,0.98,2.06,0.42,0.51
2025-01-31T08:45:00Z,227.55,22.0,0.95,5.0,1.64,1.25
2025-01-31T09:00:00Z,229.19,9.56,0.9869,2.16,0.35,0.54
2025-01-31T09:15:00Z,228.2,10.21,0.9539,2.22,0.7,0.56
2025-01-31T09:30:00Z,229.48,22.0,0.9723,5.0,1.2,1.25
2025-01-31T09:45:00Z,229.09,7.71,0.9664,1.71,0.45,0.43
2025-01-31T10:00:00Z,234.42,7.18,0.9501,1.6,0.52,0.4
2025-01-31T10:15:00Z,228.65,6.16,0.9862,1.39,0.23,0.35
2025-01-31T10:30:00Z,229.18,13.38,0.95,2.91,0.96,0.73
2025-01-31T10:45:00Z,225.84,3.17,0.9918,0.71,0.09,0.18
2025-01-31T11:00:00Z,227.02,9.75,0.9548,2.11,0.66,0.53
2025-01-31T11:15:00Z,226.44,2.69,0.9772,0.59,0.13,0.15
2025-01-31T11:30:00Z,232.3,2.21,0.9815,0.5,0.1,0.13
2025-01-31T11:45:00Z,227.79,12.01,0.9577,2.62,0.79,0.66
2025-01-31T12:00:00Z,233.96,2.29,0.987,0.53,0.09,0.13
2025-01-31T12:15:00Z,229.88,2.29,0.9707,0.51,0.13,0.13
2025-01-31T12:30:00Z,229.78,22.0,0.95,5.0,1.64,1.25
2025-01-31T12:45:00Z,233.57,5.39,0.9516,1.2,0.39,0.3
2025-01-31T13:00:00Z,230.19,2.9,0.9779,0.65,0.14,0.16
2025-01-31T13:15:00Z,232.73,1.78,0.9986,0.41,0.02,0.1
2025-01-31T13:30:00Z,231.68,2.72,0.9791,0.62,0.13,0.15
2025-01-31T13:45:00Z,225.99,8.29,0.9676,1.81,0.47,0.45
2025-01-31T14:00:00Z,226.96,9.91,0.9652,2.17,0.59,0.54
2025-01-31T14:15:00Z,233.65,5.37,0.9829,1.23,0.23,0.31
2025-01-31T14:30:00Z,230.9,3.81,0.9594,0.84,0.25,0.21
2025-01-31T14:45:00Z,232.81,3.39,0.9911,0.78,0.11,0.2
2025-01-31T15:00:00Z,227.39,2.91,0.9835,0.65,0.12,0.16
2025-01-31T15:15:00Z,229.22,5.39,0.9887,1.22,0.18,0.31
