timestamp,date,day_name,is_holiday,temp_c,humidity_pct,heat_index_c,P,Q,V,I,PF
2024-07-14 15:15:00,2024-07-14,Sunday,False,27.8,79.7,31.57,1480.49,720.83,0.9843,87.8,0.899
2024-07-14 15:30:00,2024-07-14,Sunday,False,27.8,79.7,31.57,1694.76,848.09,0.981,101.39,0.894
2024-07-14 15:45:00,2024-07-14,Sunday,False,27.8,79.7,31.57,1490.33,746.06,0.9796,89.3,0.894
2024-07-14 16:00:00,2024-07-14,Sunday,False,27.81,79.1,31.5,1630.47,778.57,0.9791,96.86,0.902
2024-07-14 16:15:00,2024-07-14,Sunday,False,27.81,79.1,31.5,1554.26,792.29,0.9818,93.26,0.891
2024-07-14 16:30:00,2024-07-14,Sunday,False,27.81,79.1,31.5,1640.61,732.37,0.9836,95.87,0.913
2024-07-14 16:45:00,2024-07-14,Sunday,False,27.81,79.1,31.5,1739.6,841.71,0.9809,103.41,0.9
2024-07-14 17:00:00,2024-07-14,Sunday,False,28.19,82.4,33.0,1800.73,813.26,0.9797,105.86,0.911
2024-07-14 17:15:00,2024-07-14,Sunday,False,28.19,82.4,33.0,1709.72,830.07,0.9801,101.78,0.9
2024-07-14 17:30:00,2024-07-14,Sunday,False,28.19,82.4,33.0,1784.54,864.95,0.9794,106.28,0.9
2024-07-14 17:45:00,2024-07-14,Sunday,False,28.19,82.4,33.0,1690.71,853.98,0.9825,101.19,0.893
2024-07-14 18:00:00,2024-07-14,Sunday,False,27.27,78.9,30.22,1830.53,913.06,0.9791,109.66,0.895
2024-07-14 18:15:00,2024-07-14,Sunday,False,27.27,78.9,30.22,1789.19,896.18,0.977,107.5,0.894
2024-07-14 18:30:00,2024-07-14,Sunday,False,27.27,78.9,30.22,1732.15,916.58,0.9816,104.78,0.884
2024-07-14 18:45:00,2024-07-14,Sunday,False,27.27,78.9,30.22,1746.27,897.28,0.9786,105.3,0.889
2024-07-14 19:00:00,2024-07-14,Sunday,False,27.35,82.3,30.8,1593.62,809.02,0.9838,95.35,0.892
2024-07-14 19:15:00,2024-07-14,Sunday,False,27.35,82.3,30.8,1583.96,870.03,0.9829,96.5,0.876
2024-07-14 19:30:00,2024-07-14,Sunday,False,27.35,82.3,30.8,1578.18,829.09,0.9792,95.55,0.885
2024-07-14 19:45:00,2024-07-14,Sunday,False,27.35,82.3,30.8,1605.74,959.96,0.9787,100.33,0.858
2024-07-14 20:00:00,2024-07-14,Sunday,False,26.33,81.8,28.41,1400.07,710.99,0.9829,83.85,0.892
2024-07-14 20:15:00,2024-07-14,Sunday,False,26.33,81.8,28.41,1486.42,745.05,0.9819,88.88,0.894
2024-07-14 20:30:00,2024-07-14,Sunday,False,26.33,81.8,28.41,1494.62,759.93,0.9828,89.54,0.891
2024-07-14 20:45:00,2024-07-14,Sunday,False,26.33,81.8,28.41,1458.19,800.85,0.9811,89.0,0.877
2024-07-14 21:00:00,2024-07-14,Sunday,False,25.13,88.6,26.01,1399.97,741.81,0.9819,84.69,0.884
2024-07-14 21:15:00,2024-07-14,Sunday,False,25.13,88.6,26.01,1274.19,743.05,0.986,78.52,0.864
2024-07-14 21:30:00,2024-07-14,Sunday,False,25.13,88.6,26.01,1230.87,632.56,0.9864,73.64,0.889
2024-07-14 21:45:00,2024-07-14,Sunday,False,25.13,88.6,26.01,1335.38,650.4,0.9852,79.14,0.899
2024-07-14 22:00:00,2024-07-14,Sunday,False,24.26,89.5,25.08,1140.97,568.6,0.9882,67.71,0.895
2024-07-14 22:15:00,2024-07-14,Sunday,False,24.26,89.5,25.08,1133.24,557.91,0.9871,67.17,0.897
2024-07-14 22:30:00,2024-07-14,Sunday,False,24.26,89.5,25.08,1196.88,632.54,0.9833,72.26,0.884
2024-07-14 22:45:00,2024-07-14,Sunday,False,24.26,89.5,25.08,1118.57,632.29,0.9875,68.29,0.871
2024-07-14 23:00:00,2024-07-14,Sunday,False,23.2,88.9,23.9,823.06,419.95,0.9893,49.02,0.891
2024-07-14 23:15:00,2024-07-14,Sunday,False,23.2,88.9,23.9,913.53,469.25,0.9854,54.7,0.89
2024-07-14 23:30:00,2024-07-14,Sunday,False,23.2,88.9,23.9,845.49,468.28,0.9915,51.17,0.875
2024-07-14 23:45:00,2024-07-14,Sunday,False,23.2,88.9,23.9,752.32,430.13,0.9879,46.04,0.868
2024-07-15 00:00:00,2024-07-15,Workday,False,25.09,93.5,26.1,803.44,412.77,0.9882,47.97,0.889
2024-07-15 00:15:00,2024-07-15,Workday,False,25.09,93.5,26.1,841.37,394.22,0.9889,49.31,0.906
2024-07-15 00:30:00,2024-07-15,Workday,False,25.09,93.5,26.1,837.41,388.43,0.9902,48.93,0.907
2024-07-15 00:45:00,2024-07-15,Workday,False,25.09,93.5,26.1,847.05,430.6,0.9887,50.44,0.891
2024-07-15 01:00:00,2024-07-15,Workday,False,23.82,95.0,24.74,799.21,369.77,0.9905,46.66,0.908
2024-07-15 01:15:00,2024-07-15,Workday,False,23.82,95.0,24.74,780.88,378.01,0.9907,45.96,0.9
2024-07-15 01:30:00,2024-07-15,Workday,False,23.82,95.0,24.74,776.72,346.67,0.9914,45.03,0.913
2024-07-15 01:45:00,2024-07-15,Workday,False,23.82,95.0,24.74,801.17,390.22,0.9936,47.08,0.899
2024-07-15 02:00:00,2024-07-15,Workday,False,22.98,100.0,23.95,787.98,365.57,0.993,45.91,0.907
2024-07-15 02:15:00,2024-07-15,Workday,False,22.98,100.0,23.95,767.35,339.23,0.9924,44.37,0.915
2024-07-15 02:30:00,2024-07-15,Workday,False,22.98,100.0,23.95,810.2,368.26,0.9914,47.12,0.91
2024-07-15 02:45:00,2024-07-15,Workday,False,22.98,100.0,23.95,776.31,346.43,0.9926,44.95,0.913
2024-07-15 03:00:00,2024-07-15,Workday,False,21.92,99.8,22.77,766.05,325.92,0.9921,44.04,0.92
2024-07-15 03:15:00,2024-07-15,Workday,False,21.92,99.8,22.77,765.34,368.7,0.9891,45.08,0.901
2024-07-15 03:30:00,2024-07-15,Workday,False,21.92,99.8,22.77,737.34,352.4,0.9922,43.23,0.902
2024-07-15 03:45:00,2024-07-15,Workday,False,21.92,99.8,22.77,812.18,349.4,0.992,46.78,0.919
2024-07-15 04:00:00,2024-07-15,Workday,False,22.23,99.1,23.1,880.13,369.54,0.9936,50.42,0.922
2024-07-15 04:15:00,2024-07-15,Workday,False,22.23,99.1,23.1,851.27,420.52,0.9874,50.47,0.897
2024-07-15 04:30:00,2024-07-15,Workday,False,22.23,99.1,23.1,874.2,425.35,0.9837,51.87,0.899
2024-07-15 04:45:00,2024-07-15,Workday,False,22.23,99.1,23.1,897.02,447.59,0.9893,53.19,0.895
2024-07-15 05:00:00,2024-07-15,Workday,False,22.65,100.0,23.58,1138.29,530.94,0.9884,66.7,0.906
2024-07-15 05:15:00,2024-07-15,Workday,False,22.65,100.0,23.58,1148.08,580.49,0.9892,68.26,0.892
2024-07-15 05:30:00,2024-07-15,Workday,False,22.65,100.0,23.58,1175.22,501.97,0.9862,68.01,0.92
2024-07-15 05:45:00,2024-07-15,Workday,False,22.65,100.0,23.58,1223.63,544.85,0.9878,71.17,0.914
2024-07-15 06:00:00,2024-07-15,Workday,False,22.9,99.6,23.84,1718.73,750.25,0.9807,100.37,0.916
2024-07-15 06:15:00,2024-07-15,Workday,False,22.9,99.6,23.84,1928.95,1005.52,0.9781,116.73,0.887
2024-07-15 06:30:00,2024-07-15,Workday,False,22.9,99.6,23.84,1836.59,895.02,0.9819,109.21,0.899
2024-07-15 06:45:00,2024-07-15,Workday,False,22.9,99.6,23.84,1769.26,819.57,0.9819,104.23,0.907
2024-07-15 07:00:00,2024-07-15,Workday,False,23.61,97.6,24.57,2289.09,1151.25,0.9718,138.39,0.893
2024-07-15 07:15:00,2024-07-15,Workday,False,23.61,97.6,24.57,2263.25,996.44,0.9764,132.93,0.915
2024-07-15 07:30:00,2024-07-15,Workday,False,23.61,97.6,24.57,2325.21,1084.16,0.9709,138.69,0.906
2024-07-15 07:45:00,2024-07-15,Workday,False,23.61,97.6,24.57,2341.85,1098.98,0.9753,139.21,0.905
2024-07-15 08:00:00,2024-07-15,Workday,False,24.07,97.7,25.09,2076.25,816.97,0.9767,119.9,0.931
2024-07-15 08:15:00,2024-07-15,Workday,False,24.07,97.7,25.09,2112.06,958.03,0.9778,124.48,0.911
2024-07-15 08:30:00,2024-07-15,Workday,False,24.07,97.7,25.09,2155.05,965.28,0.9731,127.37,0.913
2024-07-15 08:45:00,2024-07-15,Workday,False,24.07,97.7,25.09,2062.37,847.77,0.9772,119.77,0.925
2024-07-15 09:00:00,2024-07-15,Workday,False,25.45,93.9,26.51,2003.69,823.1,0.9774,116.32,0.925
2024-07-15 09:15:00,2024-07-15,Workday,False,25.45,93.9,26.51,1920.65,891.9,0.9793,113.49,0.907
2024-07-15 09:30:00,2024-07-15,Workday,False,25.45,93.9,26.51,2052.27,925.55,0.9763,121.04,0.912
2024-07-15 09:45:00,2024-07-15,Workday,False,25.45,93.9,26.51,2031.57,863.08,0.9737,118.98,0.92
2024-07-15 10:00:00,2024-07-15,Workday,False,26.16,89.6,28.43,1909.3,744.08,0.9815,109.58,0.932
2024-07-15 10:15:00,2024-07-15,Workday,False,26.16,89.6,28.43,1938.94,852.72,0.9811,113.31,0.915
2024-07-15 10:30:00,2024-07-15,Workday,False,26.16,89.6,28.43,1890.08,802.85,0.9816,109.8,0.92
2024-07-15 10:45:00,2024-07-15,Workday,False,26.16,89.6,28.43,1934.94,868.38,0.977,113.93,0.912
2024-07-15 11:00:00,2024-07-15,Workday,False,27.38,84.9,31.2,2006.42,847.18,0.9773,116.97,0.921
2024-07-15 11:15:00,2024-07-15,Workday,False,27.38,84.9,31.2,2070.7,892.67,0.9747,121.42,0.918
2024-07-15 11:30:00,2024-07-15,Workday,False,27.38,84.9,31.2,2048.31,783.09,0.9786,117.61,0.934
2024-07-15 11:45:00,2024-07-15,Workday,False,27.38,84.9,31.2,2000.07,780.04,0.9773,115.29,0.932
2024-07-15 12:00:00,2024-07-15,Workday,False,27.89,84.3,32.49,1828.91,808.55,0.9788,107.22,0.915
2024-07-15 12:15:00,2024-07-15,Workday,False,27.89,84.3,32.49,1939.99,643.08,0.9772,109.78,0.949
2024-07-15 12:30:00,2024-07-15,Workday,False,27.89,84.3,32.49,1919.39,737.3,0.9816,109.95,0.933
2024-07-15 12:45:00,2024-07-15,Workday,False,27.89,84.3,32.49,1839.46,831.52,0.977,108.45,0.911
2024-07-15 13:00:00,2024-07-15,Workday,False,29.39,82.1,36.36,2282.1,995.45,0.9742,134.14,0.917
2024-07-15 13:15:00,2024-07-15,Workday,False,29.39,82.1,36.36,2270.36,903.85,0.9772,131.25,0.929
2024-07-15 13:30:00,2024-07-15,Workday,False,29.39,82.1,36.36,2359.24,985.21,0.9767,137.39,0.923
2024-07-15 13:45:00,2024-07-15,Workday,False,29.39,82.1,36.36,2233.2,945.12,0.9766,130.33,0.921
2024-07-15 14:00:00,2024-07-15,Workday,False,29.56,80.2,36.4,2500.47,999.17,0.9712,145.52,0.929
2024-07-15 14:15:00,2024-07-15,Workday,False,29.56,80.2,36.4,2345.44,1086.16,0.9729,139.44,0.907
2024-07-15 14:30:00,2024-07-15,Workday,False,29.56,80.2,36.4,2475.47,1058.58,0.9733,145.18,0.919
2024-07-15 14:45:00,2024-07-15,Workday,False,29.56,80.2,36.4,2506.46,1178.39,0.9745,149.17,0.905
2024-07-15 15:00:00,2024-07-15,Workday,False,30.13,80.1,38.11,2585.02,1068.08,0.9705,151.27,0.924
2024-07-15 15:15:00,2024-07-15,Workday,False,30.13,80.1,38.11,2493.63,1138.05,0.9731,147.85,0.91
2024-07-15 15:30:00,2024-07-15,Workday,False,30.13,80.1,38.11,2518.43,1157.44,0.9739,149.37,0.909
2024-07-15 15:45:00,2024-07-15,Workday,False,30.13,80.1,38.11,2681.52,1151.44,0.9698,157.94,0.919
2024-07-15 16:00:00,2024-07-15,Workday,False,31.05,82.6,42.0,2874.24,1439.29,0.9683,174.24,0.894
2024-07-15 16:15:00,2024-07-15,Workday,False,31.05,82.6,42.0,2982.65,1306.07,0.9668,176.77,0.916
2024-07-15 16:30:00,2024-07-15,Workday,False,31.05,82.6,42.0,2888.72,1400.96,0.9648,174.66,0.9
2024-07-15 16:45:00,2024-07-15,Workday,False,31.05,82.6,42.0,2912.29,1366.25,0.9656,174.85,0.905
2024-07-15 17:00:00,2024-07-15,Workday,False,30.57,83.2,40.53,3040.83,1407.42,0.9649,182.26,0.908
2024-07-15 17:15:00,2024-07-15,Workday,False,30.57,83.2,40.53,3043.8,1333.64,0.9656,180.64,0.916
2024-07-15 17:30:00,2024-07-15,Workday,False,30.57,83.2,40.53,3039.82,1263.5,0.9671,178.66,0.923
2024-07-15 17:45:00,2024-07-15,Workday,False,30.57,83.2,40.53,2966.35,1407.88,0.9663,178.34,0.903
2024-07-15 18:00:00,2024-07-15,Workday,False,29.57,79.4,36.21,2876.22,1353.3,0.9663,172.65,0.905
2024-07-15 18:15:00,2024-07-15,Workday,False,29.57,79.4,36.21,2834.56,1375.63,0.9701,170.47,0.9
2024-07-15 18:30:00,2024-07-15,Workday,False,29.57,79.4,36.21,2852.34,1369.85,0.9676,171.64,0.901
2024-07-15 18:45:00,2024-07-15,Workday,False,29.57,79.4,36.21,2829.15,1329.46,0.9685,169.4,0.905
2024-07-15 19:00:00,2024-07-15,Workday,False,28.9,86.1,35.84,2574.64,1146.5,0.973,152.03,0.914
2024-07-15 19:15:00,2024-07-15,Workday,False,28.9,86.1,35.84,2522.06,1154.64,0.9711,149.92,0.909
2024-07-15 19:30:00,2024-07-15,Workday,False,28.9,86.1,35.84,2436.04,1042.31,0.9759,142.51,0.919
2024-07-15 19:45:00,2024-07-15,Workday,False,28.9,86.1,35.84,2519.16,1192.3,0.968,151.12,0.904
2024-07-15 20:00:00,2024-07-15,Workday,False,28.24,83.0,33.22,2190.59,1064.0,0.9756,131.01,0.9
2024-07-15 20:15:00,2024-07-15,Workday,False,28.24,83.0,33.22,2111.1,938.36,0.9751,124.36,0.914
2024-07-15 20:30:00,2024-07-15,Workday,False,28.24,83.0,33.22,2098.37,1044.12,0.9767,125.95,0.895
2024-07-15 20:45:00,2024-07-15,Workday,False,28.24,83.0,33.22,2146.47,1113.23,0.976,130.03,0.888
2024-07-15 21:00:00,2024-07-15,Workday,False,27.31,87.5,31.47,1832.05,965.36,0.9786,111.07,0.885
2024-07-15 21:15:00,2024-07-15,Workday,False,27.31,87.5,31.47,1798.62,887.92,0.9773,107.73,0.897
2024-07-15 21:30:00,2024-07-15,Workday,False,27.31,87.5,31.47,1933.09,997.99,0.9768,116.89,0.889
2024-07-15 21:45:00,2024-07-15,Workday,False,27.31,87.5,31.47,1809.69,859.26,0.9798,107.31,0.903
2024-07-15 22:00:00,2024-07-15,Workday,False,26.48,91.0,29.37,1429.2,683.98,0.9862,84.32,0.902
2024-07-15 22:15:00,2024-07-15,Workday,False,26.48,91.0,29.37,1487.66,734.62,0.9831,88.58,0.897
2024-07-15 22:30:00,2024-07-15,Workday,False,26.48,91.0,29.37,1448.55,750.48,0.983,87.11,0.888
2024-07-15 22:45:00,2024-07-15,Workday,False,26.48,91.0,29.37,1418.03,632.61,0.9798,83.18,0.913
2024-07-15 23:00:00,2024-07-15,Workday,False,25.12,94.5,26.15,1069.51,545.43,0.9867,63.86,0.891
2024-07-15 23:15:00,2024-07-15,Workday,False,25.12,94.5,26.15,1101.39,540.97,0.9866,65.28,0.898
2024-07-15 23:30:00,2024-07-15,Workday,False,25.12,94.5,26.15,1106.6,510.55,0.9909,64.56,0.908
2024-07-15 23:45:00,2024-07-15,Workday,False,25.12,94.5,26.15,1035.11,483.1,0.9866,60.77,0.906
2024-07-16 00:00:00,2024-07-16,Workday,False,22.25,90.9,22.9,869.87,415.71,0.9936,50.93,0.902
2024-07-16 00:15:00,2024-07-16,Workday,False,22.25,90.9,22.9,890.58,391.97,0.9929,51.44,0.915
2024-07-16 00:30:00,2024-07-16,Workday,False,22.25,90.9,22.9,812.37,387.1,0.9905,47.69,0.903
2024-07-16 00:45:00,2024-07-16,Workday,False,22.25,90.9,22.9,813.42,363.84,0.9917,47.16,0.913
2024-07-16 01:00:00,2024-07-16,Workday,False,21.04,95.5,21.69,751.67,366.31,0.9902,44.32,0.899
2024-07-16 01:15:00,2024-07-16,Workday,False,21.04,95.5,21.69,775.41,390.47,0.9936,45.86,0.893
2024-07-16 01:30:00,2024-07-16,Workday,False,21.04,95.5,21.69,829.18,407.3,0.9933,48.82,0.898
2024-07-16 01:45:00,2024-07-16,Workday,False,21.04,95.5,21.69,808.93,349.37,0.9913,46.65,0.918
2024-07-16 02:00:00,2024-07-16,Workday,False,20.32,95.1,20.89,725.84,340.92,0.9928,42.4,0.905
2024-07-16 02:15:00,2024-07-16,Workday,False,20.32,95.1,20.89,780.73,362.41,0.9933,45.48,0.907
2024-07-16 02:30:00,2024-07-16,Workday,False,20.32,95.1,20.89,779.63,344.67,0.9929,45.06,0.915
2024-07-16 02:45:00,2024-07-16,Workday,False,20.32,95.1,20.89,783.21,361.67,0.9896,45.75,0.908
2024-07-16 03:00:00,2024-07-16,Workday,False,20.34,100.0,21.05,758.8,322.89,0.9936,43.56,0.92
2024-07-16 03:15:00,2024-07-16,Workday,False,20.34,100.0,21.05,744.17,333.75,0.9928,43.12,0.912
2024-07-16 03:30:00,2024-07-16,Workday,False,20.34,100.0,21.05,788.3,386.04,0.9909,46.49,0.898
2024-07-16 03:45:00,2024-07-16,Workday,False,20.34,100.0,21.05,736.27,360.86,0.9901,43.47,0.898
2024-07-16 04:00:00,2024-07-16,Workday,False,20.22,98.2,20.86,861.9,408.6,0.9954,50.3,0.904
2024-07-16 04:15:00,2024-07-16,Workday,False,20.22,98.2,20.86,911.71,407.35,0.9916,52.85,0.913
2024-07-16 04:30:00,2024-07-16,Workday,False,20.22,98.2,20.86,844.81,390.58,0.9924,49.22,0.908
2024-07-16 04:45:00,2024-07-16,Workday,False,20.22,98.2,20.86,898.8,427.14,0.992,52.65,0.903
2024-07-16 05:00:00,2024-07-16,Workday,False,20.34,94.7,20.9,1170.79,620.13,0.9869,70.46,0.884
2024-07-16 05:15:00,2024-07-16,Workday,False,20.34,94.7,20.9,1269.65,600.43,0.9845,74.88,0.904
2024-07-16 05:30:00,2024-07-16,Workday,False,20.34,94.7,20.9,1138.4,487.71,0.9914,65.56,0.919
2024-07-16 05:45:00,2024-07-16,Workday,False,20.34,94.7,20.9,1187.75,583.71,0.9864,70.42,0.897
2024-07-16 06:00:00,2024-07-16,Workday,False,20.61,95.8,21.23,1798.21,829.84,0.981,105.96,0.908
2024-07-16 06:15:00,2024-07-16,Workday,False,20.61,95.8,21.23,1770.28,850.51,0.9768,105.53,0.901
2024-07-16 06:30:00,2024-07-16,Workday,False,20.61,95.8,21.23,1846.81,838.76,0.9824,108.36,0.91
2024-07-16 06:45:00,2024-07-16,Workday,False,20.61,95.8,21.23,1809.25,829.41,0.9796,106.64,0.909
2024-07-16 07:00:00,2024-07-16,Workday,False,21.31,94.5,21.96,2378.12,1135.14,0.9749,141.87,0.902
2024-07-16 07:15:00,2024-07-16,Workday,False,21.31,94.5,21.96,2257.59,1023.1,0.9782,132.99,0.911
2024-07-16 07:30:00,2024-07-16,Workday,False,21.31,94.5,21.96,2240.59,1030.87,0.9752,132.74,0.908
2024-07-16 07:45:00,2024-07-16,Workday,False,21.31,94.5,21.96,2151.85,925.21,0.9767,125.88,0.919
2024-07-16 08:00:00,2024-07-16,Workday,False,22.16,91.6,22.82,2072.94,844.12,0.9789,120.0,0.926
2024-07-16 08:15:00,2024-07-16,Workday,False,22.16,91.6,22.82,2184.15,892.8,0.9793,126.47,0.926
2024-07-16 08:30:00,2024-07-16,Workday,False,22.16,91.6,22.82,2209.83,1014.68,0.9738,131.07,0.909
2024-07-16 08:45:00,2024-07-16,Workday,False,22.16,91.6,22.82,2067.68,966.62,0.9762,122.71,0.906
2024-07-16 09:00:00,2024-07-16,Workday,False,23.02,87.4,23.66,1972.52,857.47,0.9793,115.28,0.917
2024-07-16 09:15:00,2024-07-16,Workday,False,23.02,87.4,23.66,1938.08,864.15,0.9795,113.71,0.913
2024-07-16 09:30:00,2024-07-16,Workday,False,23.02,87.4,23.66,1966.74,788.42,0.9752,114.04,0.928
2024-07-16 09:45:00,2024-07-16,Workday,False,23.02,87.4,23.66,1922.77,838.29,0.9819,112.12,0.917
2024-07-16 10:00:00,2024-07-16,Workday,False,23.95,90.0,24.75,1906.51,806.2,0.9794,110.93,0.921
2024-07-16 10:15:00,2024-07-16,Workday,False,23.95,90.0,24.75,2000.0,676.84,0.9777,113.34,0.947
2024-07-16 10:30:00,2024-07-16,Workday,False,23.95,90.0,24.75,1881.46,837.23,0.9785,110.46,0.914
2024-07-16 10:45:00,2024-07-16,Workday,False,23.95,90.0,24.75,1955.04,700.31,0.9788,111.36,0.941
2024-07-16 11:00:00,2024-07-16,Workday,False,25.17,84.6,25.95,1952.23,743.72,0.9779,112.13,0.934
2024-07-16 11:15:00,2024-07-16,Workday,False,25.17,84.6,25.95,1891.2,880.75,0.9793,111.81,0.907
2024-07-16 11:30:00,2024-07-16,Workday,False,25.17,84.6,25.95,1949.74,790.74,0.9824,112.4,0.927
2024-07-16 11:45:00,2024-07-16,Workday,False,25.17,84.6,25.95,1932.26,736.27,0.9806,110.68,0.934
2024-07-16 12:00:00,2024-07-16,Workday,False,26.61,79.5,28.86,1772.59,645.64,0.9821,100.82,0.94
2024-07-16 12:15:00,2024-07-16,Workday,False,26.61,79.5,28.86,1726.98,742.08,0.9827,100.4,0.919
2024-07-16 12:30:00,2024-07-16,Workday,False,26.61,79.5,28.86,1696.42,711.76,0.9858,97.95,0.922
2024-07-16 12:45:00,2024-07-16,Workday,False,26.61,79.5,28.86,1776.59,806.75,0.9792,104.59,0.911
2024-07-16 13:00:00,2024-07-16,Workday,False,26.54,83.6,28.99,1914.49,801.06,0.9827,110.84,0.923
2024-07-16 13:15:00,2024-07-16,Workday,False,26.54,83.6,28.99,1994.27,820.42,0.9743,116.17,0.925
2024-07-16 13:30:00,2024-07-16,Workday,False,26.54,83.6,28.99,1931.99,760.77,0.9808,111.11,0.93
2024-07-16 13:45:00,2024-07-16,Workday,False,26.54,83.6,28.99,2003.98,852.79,0.9792,116.74,0.92
2024-07-16 14:00:00,2024-07-16,Workday,False,27.52,78.1,30.69,2099.67,875.3,0.9756,122.38,0.923
2024-07-16 14:15:00,2024-07-16,Workday,False,27.52,78.1,30.69,2200.41,1023.37,0.9743,130.73,0.907
2024-07-16 14:30:00,2024-07-16,Workday,False,27.52,78.1,30.69,2206.85,832.14,0.9745,127.03,0.936
2024-07-16 14:45:00,2024-07-16,Workday,False,27.52,78.1,30.69,2263.11,1073.45,0.9722,135.23,0.904
2024-07-16 15:00:00,2024-07-16,Workday,False,27.55,78.5,30.8,2226.1,951.05,0.9739,130.46,0.92
2024-07-16 15:15:00,2024-07-16,Workday,False,27.55,78.5,30.8,2273.92,1101.43,0.9737,136.2,0.9
2024-07-16 15:30:00,2024-07-16,Workday,False,27.55,78.5,30.8,2196.44,971.35,0.977,129.03,0.915
2024-07-16 15:45:00,2024-07-16,Workday,False,27.55,78.5,30.8,2178.1,939.51,0.9743,127.79,0.918
2024-07-16 16:00:00,2024-07-16,Workday,False,28.2,75.0,31.82,2499.84,1043.31,0.9759,145.69,0.923
2024-07-16 16:15:00,2024-07-16,Workday,False,28.2,75.0,31.82,2418.03,985.64,0.9753,140.52,0.926
2024-07-16 16:30:00,2024-07-16,Workday,False,28.2,75.0,31.82,2321.37,1023.77,0.9752,136.55,0.915
2024-07-16 16:45:00,2024-07-16,Workday,False,28.2,75.0,31.82,2396.89,1052.33,0.9749,140.93,0.916
2024-07-16 17:00:00,2024-07-16,Workday,False,27.86,76.9,31.32,2491.83,1095.68,0.9752,146.5,0.915
2024-07-16 17:15:00,2024-07-16,Workday,False,27.86,76.9,31.32,2542.1,1025.17,0.9739,147.73,0.927
2024-07-16 17:30:00,2024-07-16,Workday,False,27.86,76.9,31.32,2381.67,974.41,0.9743,138.63,0.926
2024-07-16 17:45:00,2024-07-16,Workday,False,27.86,76.9,31.32,2578.92,1064.71,0.9699,150.98,0.924
2024-07-16 18:00:00,2024-07-16,Workday,False,27.58,76.3,30.62,2491.06,1132.18,0.9745,147.37,0.91
2024-07-16 18:15:00,2024-07-16,Workday,False,27.58,76.3,30.62,2483.27,1256.86,0.975,149.82,0.892
2024-07-16 18:30:00,2024-07-16,Workday,False,27.58,76.3,30.62,2527.72,1226.98,0.9724,151.65,0.9
2024-07-16 18:45:00,2024-07-16,Workday,False,27.58,76.3,30.62,2510.2,1118.8,0.9697,148.75,0.913
2024-07-16 19:00:00,2024-07-16,Workday,False,27.25,82.0,30.51,2128.44,853.0,0.9748,123.47,0.928
2024-07-16 19:15:00,2024-07-16,Workday,False,27.25,82.0,30.51,2335.87,1073.93,0.9739,138.55,0.909
2024-07-16 19:30:00,2024-07-16,Workday,False,27.25,82.0,30.51,2286.25,1132.56,0.9788,136.82,0.896
2024-07-16 19:45:00,2024-07-16,Workday,False,27.25,82.0,30.51,2299.75,1132.76,0.9749,138.02,0.897
2024-07-16 20:00:00,2024-07-16,Workday,False,25.93,81.8,27.59,1892.65,965.72,0.9809,113.69,0.891
2024-07-16 20:15:00,2024-07-16,Workday,False,25.93,81.8,27.59,1850.17,806.57,0.9826,107.81,0.917
2024-07-16 20:30:00,2024-07-16,Workday,False,25.93,81.8,27.59,1826.35,930.28,0.977,110.11,0.891
2024-07-16 20:45:00,2024-07-16,Workday,False,25.93,81.8,27.59,1717.16,928.2,0.9804,104.5,0.88
2024-07-16 21:00:00,2024-07-16,Workday,False,25.04,83.1,25.76,1655.4,822.26,0.9782,99.18,0.896
2024-07-16 21:15:00,2024-07-16,Workday,False,25.04,83.1,25.76,1646.86,890.01,0.983,99.95,0.88
2024-07-16 21:30:00,2024-07-16,Workday,False,25.04,83.1,25.76,1767.12,884.67,0.9784,106.02,0.894
2024-07-16 21:45:00,2024-07-16,Workday,False,25.04,83.1,25.76,1614.17,799.26,0.9792,96.54,0.896
2024-07-16 22:00:00,2024-07-16,Workday,False,23.91,86.7,24.62,1343.75,574.05,0.9824,78.07,0.92
2024-07-16 22:15:00,2024-07-16,Workday,False,23.91,86.7,24.62,1478.42,688.56,0.9794,87.4,0.907
2024-07-16 22:30:00,2024-07-16,Workday,False,23.91,86.7,24.62,1313.71,628.04,0.9851,77.59,0.902
2024-07-16 22:45:00,2024-07-16,Workday,False,23.91,86.7,24.62,1430.14,707.67,0.9791,85.53,0.896
2024-07-16 23:00:00,2024-07-16,Workday,False,23.49,91.7,24.29,1073.48,514.06,0.9895,63.13,0.902
2024-07-16 23:15:00,2024-07-16,Workday,False,23.49,91.7,24.29,1052.61,466.74,0.9895,61.08,0.914
2024-07-16 23:30:00,2024-07-16,Workday,False,23.49,91.7,24.29,1013.39,513.67,0.9859,60.48,0.892
2024-07-16 23:45:00,2024-07-16,Workday,False,23.49,91.7,24.29,999.69,484.68,0.9924,58.76,0.9
2024-07-17 00:00:00,2024-07-17,Workday,False,24.07,94.8,25.0,910.44,423.05,0.9922,53.11,0.907
2024-07-17 00:15:00,2024-07-17,Workday,False,24.07,94.8,25.0,837.36,404.7,0.9894,49.34,0.9
2024-07-17 00:30:00,2024-07-17,Workday,False,24.07,94.8,25.0,838.19,392.91,0.991,49.03,0.905
2024-07-17 00:45:00,2024-07-17,Workday,False,24.07,94.8,25.0,846.55,407.47,0.9921,49.71,0.901
2024-07-17 01:00:00,2024-07-17,Workday,False,23.86,94.4,24.77,712.39,358.58,0.9876,42.39,0.893
